 Station; Location; Type; Method; Length; MEANr; MEDr; Year; Month
     117;      560;SC   ;EV     ;    560;   0.1;  0.1; 1971;     7
     117;     6400;SR   ;CO     ;   5840;   1.0;  1.0; 1988;     8
     117;     7318;SR   ;EV     ;    918;  -1.5; -1.5; 1991;     4
     117;    10861;SC   ;EV     ;   3543;  -0.1; -0.1; 2001;     2
     117;    11723;SC   ;CO     ;    862;  -1.5; -1.5; 2003;     7
     118;    10882;SC   ;CO     ;  10882;   1.5;  1.5; 2000;     6
     119;     2598;SC   ;CO     ;   2598;   1.2;  1.2; 1977;     4
     119;     3616;SC   ;EV     ;   1018;   0.1;  0.1; 1980;     2
     119;     4157;SC   ;CO     ;    541;   0.2;  0.3; 1981;     8
     119;     6525;SR   ;CO     ;   2368;  -0.3; -0.3; 1988;    10
     119;     7896;UR   ;CO     ;   1371;   0.1;  0.0; 1993;     2
     119;    13239;UR   ;CO     ;   5343;   0.1;  0.1; 2008;     5
     120;     1931;SR   ;EV     ;   1931;   0.1;  0.1; 1975;    11
     120;     3175;SC   ;CO     ;   1244;  -1.5; -1.5; 1979;     4
     120;    10424;SC   ;EV     ;   7249;   0.1;  0.0; 1999;     5
     120;    11283;SR   ;EV     ;    859;  -0.1;  0.0; 2001;     9
     120;    14777;UR   ;CO     ;   3494;      ;     ; 2011;    12
     121;     5445;SC   ;EV     ;   5445;  -0.2; -0.1; 1985;     3
     121;    11469;UR   ;EV     ;   6024;  -0.1; -0.2; 2001;    12
     121;    12794;SR   ;EV     ;   1325;  -0.3; -0.2; 2006;     2
     121;    12923;SC   ;EV     ;    129;   0.2;  0.2; 2006;     6
     121;    14832;UR   ;EV     ;   1909;      ;     ; 2011;    12
     122;     5364;SC   ;EV     ;   5364;   0.1;  0.1; 1984;    11
     122;    11369;SC   ;EV     ;   6005;   0.1;  0.1; 2003;     3
     123;     2213;SR   ;CO     ;   2213;  -1.5; -1.5; 1976;     2
     123;     5455;UR   ;EV     ;   3242;   0.0;  0.1; 1985;     1
     123;    11405;SC   ;EV     ;   5950;   0.1;  0.0; 2001;     5
     124;     5616;SR   ;EV     ;   5616;   1.1;  1.1; 1986;     6
     124;    13295;SC   ;CO     ;   7679;   1.3;  1.3; 2008;     5
     125;     8548;SC   ;EV     ;   8548;  -0.1; -0.1; 2002;     1
     126;     1630;SC   ;EV     ;   1630;  -0.1; -0.1; 1974;     6
     126;     5218;SC   ;EV     ;   3588;   0.1;  0.1; 1986;     1
     126;    10173;UR   ;CO     ;   4955;   0.1;  0.1; 2000;     2
     126;    14492;UR   ;CO     ;   4319;      ;     ; 2011;    12
     127;    13271;SC   ;EV     ;  13271;   0.2;  0.1; 2009;     9
     128;      719;SR   ;EV     ;    719;   0.1;  0.1; 1971;    12
     128;     4932;SR   ;EV     ;   4213;  -0.1; -0.1; 1983;    11
     128;     9410;SR   ;EV     ;   4478;   0.1;  0.1; 1996;     6
     128;     9999;UR   ;EV     ;    589;  -0.6; -0.6; 1998;     2
     129;      456;UR   ;CO     ;    456;   0.0;  0.1; 1971;     4
     129;      895;SC   ;CO     ;    439;  -1.2; -1.2; 1972;     7
     129;     4495;UR   ;CO     ;   3600;   0.1;  0.1; 1982;     6
     129;    11544;SR   ;EV     ;   7049;   0.4;  0.4; 2002;    12
     129;    12300;SC   ;EV     ;    756;   0.1;  0.1; 2005;     1
     130;     2453;SR   ;EV     ;   2453;  -0.1; -0.1; 1978;     1
     130;     4899;SC   ;EV     ;   2446;  -0.1;  0.0; 1984;    10
     130;     6686;SR   ;CO     ;   1787;   1.6;  1.5; 1989;     9
     130;     7750;SR   ;EV     ;   1064;   0.1;  0.1; 1992;     8
     130;     9946;SR   ;EV     ;   2196;  -0.1; -0.1; 1998;     8
     130;    10047;UR   ;EV     ;    101;   0.5;  0.5; 1998;    12
     130;    10268;SR   ;EV     ;    221;   0.1;  0.1; 1999;     7
     131;     1252;SC   ;CO     ;   1252;  -0.3; -0.3; 1973;     6
     131;     8110;SC   ;EV     ;   6858;   0.1;  0.1; 1993;     9
     131;     9844;UR   ;EV     ;   1734;  -0.4; -0.3; 1998;     8
     131;    13009;SC   ;EV     ;   3165;   0.2;  0.1; 2007;     9
     132;     5573;SR   ;CO     ;   5573;   1.3;  1.2; 1985;     4
     132;    10068;UR   ;EV     ;   4495;   0.4;  0.4; 1997;     8
     133;     2448;SC   ;EV     ;   2448;  -0.1; -0.1; 1976;     9
     133;     5012;SR   ;EV     ;   2564;  -0.2; -0.2; 1984;     2
     133;     5403;SC   ;EV     ;    391;  -0.1;  0.0; 1985;     6
     133;     8829;SR   ;EV     ;   3426;   0.2;  0.2; 1995;     5
     134;     3180;SR   ;EV     ;   3180;  -0.3; -0.3; 1979;     1
     134;     5280;SR   ;EV     ;   2100;   0.3;  0.3; 1984;    11
     134;     6391;SC   ;CO     ;   1111;   1.5;  1.5; 1987;    12
     135;      235;SR   ;EV     ;    235;   0.0; -0.1; 1970;    11
     135;     4169;SR   ;CO     ;   3934;  -0.2; -0.2; 1981;    10
     136;     1055;UR   ;EV     ;   1055;  -0.3; -0.3; 1973;     3
     136;     1605;SR   ;CO     ;    550;  -1.0; -1.0; 1975;     2
     136;     3026;SR   ;CO     ;   1421;   1.3;  1.3; 1981;     8
     137;     1276;SC   ;EV     ;   1276;  -0.1; -0.1; 1973;     7
     137;     8519;SR   ;CO     ;   7243;  -1.0; -1.0; 1994;     5
     137;     8743;SR   ;CO     ;    224;   0.3;  0.3; 1995;     1
     137;    12165;SR   ;EV     ;   3422;  -0.1; -0.1; 2004;     9
     138;     5841;SR   ;EV     ;   5841;   0.1;  0.1; 1986;    10
     138;    10734;UR   ;CO     ;   4893;   0.1;  0.1; 2000;     3
     139;     5479;SR   ;CO     ;   5479;   1.5;  1.5; 1985;     3
     139;     5491;SR   ;EV     ;     12;  -0.1;  0.0; 1985;     4
     139;    10865;UR   ;EV     ;   5374;  -0.6; -0.6; 2000;     8
     140;    10341;SC   ;EV     ;  10341;  -0.2; -0.1; 1998;     9
     141;     6933;SC   ;EV     ;   6933;  -0.1; -0.1; 1991;    12
     142;     2839;SC   ;EV     ;   2839;   0.1;  0.1; 1979;     3
     142;     2921;SC   ;EV     ;     82;  -0.1; -0.1; 1979;     6
     142;     6941;UR   ;CO     ;   4020;   0.1;  0.1; 1991;     6
     142;     7915;SC   ;CO     ;    974;  -0.9; -0.9; 1994;     3
     142;     7933;SC   ;EV     ;     18;   0.6;  0.6; 1994;     3
     142;    12974;UR   ;CO     ;   5041;   0.5;  0.5; 2008;     7
     143;     2476;SR   ;CO     ;   2476;   1.0;  1.0; 1976;    10
     143;     4265;SR   ;CO     ;   1789;   0.5;  0.5; 1981;     9
     143;     6139;UR   ;CO     ;   1874;   0.2;  0.2; 1986;    12
     143;    12049;UR   ;CO     ;   5910;   0.3;  0.3; 2003;     7
     143;    13893;SR   ;EV     ;   1844;   0.1;  0.1; 2008;     9
     144;     4475;SC   ;EV     ;   4475;   0.1;  0.0; 1982;     4
     144;    10507;SC   ;EV     ;   6032;  -0.1; -0.1; 1998;    10
     144;    11320;UR   ;EV     ;    813;   0.6;  0.6; 2000;    12
     145;     5628;SR   ;EV     ;   5628;   0.1;  0.1; 1988;    12
     146;     4170;SR   ;EV     ;   4170;   0.2;  0.1; 1981;     8
     146;    13492;SC   ;EV     ;   9322;  -0.1;  0.0; 2008;    10
