 Station; Location; Type; Method; Length; MEANr; MEDr; Year; Month
     122;     2147;SC   ;EV     ;    552;   0.4;  0.3; 1975;    11
     122;     2258;UR   ;EV     ;    111;   0.2;  0.2; 1976;     3
     122;    10521;SR   ;EV     ;   8263;   0.2;  0.2; 1999;     9
     123;     2499;UR   ;EV     ;   2499;  -0.2; -0.2; 1976;    11
     123;     6118;SC   ;EV     ;   3619;  -0.2; -0.1; 1986;    10
     123;    13550;SR   ;CO     ;   7432;  -1.0; -1.0; 2007;     2
     124;     9332;UR   ;EV     ;   9332;   0.0; -0.1; 1996;     8
     124;    12855;SC   ;EV     ;   3523;  -0.1;  0.0; 2006;    12
     125;     1204;UR   ;CO     ;   1204;   0.2;  0.2; 1975;     6
     125;     4157;SC   ;EV     ;   2953;  -0.5; -0.4; 1983;     7
     125;     4362;SC   ;EV     ;    205;  -0.4; -0.3; 1984;     2
     125;     8970;SC   ;CO     ;   4608;   0.5;  0.5; 1996;    11
     126;      238;SR   ;EV     ;    238;  -0.1;  0.0; 1970;     8
     126;     6087;SC   ;CO     ;   5849;  -1.0; -1.0; 1986;    10
     126;     7087;SC   ;CO     ;   1000;  -1.0; -1.0; 1989;     9
     126;    10110;UR   ;EV     ;   3023;   0.1;  0.1; 1998;    11
     126;    14673;UR   ;EV     ;   4563;      ;     ; 2011;    12
     127;      421;SC   ;EV     ;    421;  -0.3; -0.3; 1971;     2
     127;     9334;SC   ;EV     ;   8913;   0.3;  0.3; 1995;    10
     127;    10504;SR   ;CO     ;   1170;   1.5;  1.5; 1999;     1
     128;     5791;UR   ;EV     ;   5791;  -0.9; -0.9; 1986;     1
     128;    10073;SR   ;EV     ;   4282;   0.3;  0.3; 2002;     2
     128;    11584;SC   ;CO     ;   1511;  -1.2; -1.3; 2006;     5
     128;    11904;SC   ;EV     ;    320;  -0.2; -0.1; 2007;     4
     129;      362;SR   ;CO     ;    362;   0.5;  0.4; 1970;    12
     129;      953;SC   ;CO     ;    591;  -0.2; -0.2; 1972;     8
     129;     6522;SC   ;EV     ;   5569;   0.3;  0.3; 1987;    11
     129;     7233;UR   ;EV     ;    711;   1.0;  1.0; 1989;    11
     129;     8455;SC   ;EV     ;   1222;   0.4;  0.4; 1993;     4
     130;     4998;SR   ;EV     ;   4998;   0.1;  0.1; 1983;     9
     130;    11530;SC   ;CO     ;   6532;   1.2;  1.2; 2001;     9
     130;    14124;SR   ;CO     ;   2594;  -0.7; -0.7; 2008;    11
     131;     1989;SC   ;CO     ;   1989;  -0.8; -0.8; 1976;     2
     131;     8580;SR   ;CO     ;   6591;   1.0;  1.1; 1997;     8
     131;    11318;SC   ;CO     ;   2738;  -0.3; -0.3; 2005;    11
     132;     7179;SC   ;EV     ;   7179;  -0.4; -0.4; 1989;    10
     133;     4531;SC   ;EV     ;   4531;   0.3;  0.3; 1984;     1
     133;     6411;UR   ;EV     ;   1880;  -0.4; -0.4; 1989;     6
     133;    12135;SC   ;EV     ;   5724;   0.2;  0.2; 2005;     5
     133;    12788;SC   ;EV     ;    653;  -0.3; -0.3; 2007;     3
     134;     9818;SC   ;EV     ;   9818;   0.2;  0.2; 2000;     5
     135;     1508;SR   ;EV     ;   1508;   0.1;  0.1; 1975;    12
     135;     7144;UR   ;EV     ;   5636;   1.3;  1.3; 1992;     2
     135;     8713;SR   ;CO     ;   1569;   0.5;  0.5; 1996;     7
     135;     9396;SC   ;CO     ;    683;  -0.8; -0.8; 1998;     6
     136;     3830;SC   ;EV     ;   3830;  -0.4; -0.3; 1980;     6
     136;     6131;SR   ;EV     ;   2301;   0.1;  0.1; 1986;    10
     137;     1685;SR   ;EV     ;   1685;   0.4;  0.4; 1974;     8
     138;      659;SR   ;EV     ;    659;  -0.3; -0.4; 1972;    11
     138;     1676;SR   ;EV     ;   1017;   0.3;  0.4; 1976;     7
     138;     2146;SR   ;EV     ;    470;  -0.3; -0.4; 1977;    12
     138;     2603;UR   ;CO     ;    457;   0.0;  0.1; 1979;     3
     138;     3479;SR   ;EV     ;    876;   0.4;  0.3; 1981;     9
     138;     8181;UR   ;CO     ;   4702;   0.1;  0.1; 1994;    11
     139;     3011;SR   ;CO     ;   3011;   0.3;  0.3; 1978;     3
     139;     3755;SR   ;EV     ;    744;   0.1;  0.1; 1980;     4
     139;     5317;SR   ;EV     ;   1562;   0.2;  0.2; 1984;     7
     139;     7878;UR   ;CO     ;   2561;   0.1;  0.1; 1991;     7
     140;      290;SC   ;CO     ;    290;  -1.2; -1.3; 1970;    11
     140;     2833;SC   ;EV     ;   2543;   0.1;  0.1; 1978;     3
     140;     3138;SC   ;EV     ;    305;  -0.3; -0.2; 1979;     1
     140;     5096;SC   ;EV     ;   1958;   0.0; -0.1; 1984;     5
     140;     5145;SC   ;EV     ;     49;   0.3;  0.3; 1984;     7
     140;     9058;SC   ;CO     ;   3913;  -1.5; -1.5; 1995;     5
     141;     6960;SR   ;CO     ;   6960;   1.0;  1.0; 1990;     4
     141;     9146;SR   ;EV     ;   2186;   0.1;  0.1; 1996;     5
     141;    11893;SC   ;CO     ;   2747;   0.7;  0.7; 2004;     1
     141;    14023;SR   ;CO     ;   2130;  -0.2; -0.2; 2009;    11
     142;     4564;SR   ;CO     ;   4564;   0.5;  0.5; 1982;     9
     142;    10879;SC   ;EV     ;   6315;   0.3;  0.2; 2001;     9
     143;     8236;UR   ;CO     ;   8236;   0.1;  0.1; 1992;    12
     143;    14832;UR   ;CO     ;   6596;      ;     ; 2011;    12
     145;     1261;SR   ;CO     ;   1261;   1.2;  1.2; 1973;     7
     145;     1471;SR   ;EV     ;    210;   0.2;  0.2; 1974;     2
     145;     2252;SR   ;CO     ;    781;  -0.5; -0.5; 1976;     4
     145;     4881;SC   ;EV     ;   2629;   0.2;  0.2; 1983;     6
     145;     8177;SC   ;EV     ;   3296;   0.6;  0.5; 1992;     7
     145;     9264;UR   ;CO     ;   1087;   0.1;  0.0; 1995;     7
     145;    10199;SC   ;EV     ;    935;  -0.3; -0.3; 1998;     2
     145;    10459;SC   ;EV     ;    260;  -0.5; -0.3; 1998;    10
     146;     3371;SR   ;CO     ;   3371;   1.3;  1.3; 1980;     3
     146;     9823;SR   ;EV     ;   6452;  -0.3; -0.3; 2005;    11
     146;    10066;SC   ;EV     ;    243;   0.1;  0.1; 2006;     7
     146;    10821;SC   ;EV     ;    755;   0.1;  0.1; 2008;     8
     147;     7339;SR   ;EV     ;   7339;  -0.3; -0.3; 1992;     5
     148;     2224;SC   ;EV     ;   2224;  -0.2; -0.1; 1976;     3
     148;     9096;SC   ;EV     ;   6872;  -0.3; -0.2; 1994;    12
     149;     5375;SR   ;EV     ;   5375;   0.1;  0.1; 1985;    10
     149;     8339;SC   ;EV     ;   2964;  -0.1; -0.1; 1993;    12
     150;     3111;SR   ;EV     ;   3111;   0.1;  0.1; 1979;    10
     150;     4195;SR   ;EV     ;   1084;  -0.1; -0.1; 1982;    10
     150;     8301;SC   ;CO     ;   4106;  -0.2; -0.2; 1994;     2
     152;      194;SC   ;EV     ;    194;   0.3;  0.2; 1970;     7
     152;     4805;SR   ;CO     ;   4611;   0.3;  0.3; 1983;     3
     153;     7272;SC   ;EV     ;   7272;   0.1;  0.0; 1994;    11
     153;     9122;SR   ;CO     ;   1850;   1.3;  1.3; 2000;     3
     154;     3778;SR   ;EV     ;   3778;  -0.1; -0.1; 1980;     5
     154;     7535;SR   ;CO     ;   3757;  -1.2; -1.3; 1991;     5
     154;     7976;SC   ;EV     ;    441;   0.1;  0.1; 1992;     8
     154;    11502;SC   ;CO     ;   3526;   1.3;  1.3; 2002;     4
     154;    11880;SC   ;CO     ;    378;   0.5;  0.5; 2003;     5
     156;     9889;UR   ;CO     ;   9889;   0.1;  0.1; 1997;     1
     156;    11213;SR   ;EV     ;   1324;  -0.3; -0.3; 2000;     9
     156;    11911;SR   ;EV     ;    698;   0.3;  0.3; 2002;     8
     157;       54;SC   ;EV     ;     54;  -0.1; -0.2; 1971;    11
     157;     4051;SC   ;EV     ;   3997;  -0.1; -0.1; 1984;     8
     157;     6957;SR   ;EV     ;   2906;  -0.4; -0.3; 1992;     8
     157;     9016;SC   ;EV     ;   2059;   0.3;  0.3; 1998;     6
     158;     1238;SC   ;EV     ;   1238;  -0.1; -0.1; 1973;     7
     158;     5271;SC   ;CO     ;   4033;  -1.2; -1.2; 1984;    10
     158;     5587;SR   ;EV     ;    316;  -0.5; -0.4; 1985;     9
     158;     9708;SC   ;EV     ;   4121;   0.3;  0.3; 1997;     9
     158;    12851;SC   ;EV     ;   3143;   0.1;  0.1; 2006;    12
