 Station; Location; Type; Method; Length; MEANr; MEDr; Year; Month
     165;     8758;SC   ;EV     ;    309;  -0.1; -0.1; 1993;    12
     165;     9457;UR   ;CO     ;    699;   0.1;  0.1; 1998;    12
     165;    14214;UR   ;CO     ;   4757;      ;     ; 2011;    12
     166;      919;SC   ;EV     ;    919;   0.2;  0.1; 1972;     7
     166;     2292;SC   ;EV     ;   1373;  -0.3; -0.2; 1976;     5
     166;     2540;SR   ;CO     ;    248;  -0.5; -0.4; 1977;     2
     166;     4627;SC   ;CO     ;   2087;   1.5;  1.5; 1982;    11
     166;     5853;SC   ;CO     ;   1226;   0.7;  0.7; 1986;     4
     166;     8787;SC   ;EV     ;   2934;  -0.2; -0.1; 1994;     8
     166;     9648;UR   ;EV     ;    861;  -0.1; -0.1; 1997;     1
     166;    15076;UR   ;EV     ;   5428;      ;     ; 2011;    12
     168;      804;SC   ;EV     ;    804;  -0.1; -0.1; 1972;     3
     168;     2939;SR   ;CO     ;   2135;  -0.4; -0.4; 1978;     1
     168;     7669;UR   ;CO     ;   4730;   0.1;  0.1; 1991;     7
     169;     2096;SC   ;EV     ;   2096;   0.1;  0.1; 1975;    10
     169;     3231;SR   ;CO     ;   1135;  -0.3; -0.3; 1978;    12
     169;     5489;SR   ;EV     ;   2258;   0.1;  0.1; 1985;     4
     169;     7571;SR   ;EV     ;   2082;  -0.1; -0.1; 1991;     5
     169;     9416;SR   ;EV     ;   1845;   0.1;  0.1; 1996;    12
     170;     4558;SR   ;EV     ;   4558;   0.0;  0.1; 1983;     2
     170;     5612;SR   ;CO     ;   1054;   1.0;  0.9; 1986;    10
     170;     6258;SR   ;CO     ;    646;  -0.7; -0.7; 1988;     7
     170;    10833;UR   ;CO     ;   4575;   0.2;  0.2; 2001;     3
     170;    14723;UR   ;CO     ;   3890;      ;     ; 2011;    12
     172;     3025;SC   ;EV     ;   3025;  -0.1; -0.1; 1978;     4
     173;     1786;SC   ;EV     ;   1786;  -0.2; -0.1; 1974;    11
     173;     8928;SR   ;CO     ;   7142;  -0.9; -0.9; 1995;     8
     173;    12876;UR   ;CO     ;   3948;      ;     ; 2011;    12
     174;     2920;SR   ;CO     ;   2920;   0.7;  0.7; 1978;     2
     175;     5250;SR   ;CO     ;   5250;  -1.0; -1.0; 1984;    11
     175;     7695;SR   ;EV     ;   2445;   0.1;  0.1; 1991;     8
     175;    12235;UR   ;CO     ;   4540;   0.1;  0.1; 2004;     4
     176;     5694;SR   ;EV     ;   5694;  -0.2; -0.3; 1987;    11
     176;     5709;SC   ;EV     ;     15;   0.2;  0.2; 1987;    12
     176;     9458;SC   ;EV     ;   3749;   0.1;  0.1; 1998;    12
     176;     9779;UR   ;EV     ;    321;  -0.1; -0.1; 1999;    10
     176;    13789;UR   ;EV     ;   4010;      ;     ; 2011;    12
     177;     4497;UR   ;EV     ;   4497;   0.1;  0.1; 1982;     6
     179;     5078;SC   ;EV     ;   5078;   0.1;  0.1; 1984;     6
     181;     2881;UR   ;CO     ;   2881;   0.1;  0.1; 1977;    12
     181;    11429;SC   ;EV     ;   8548;  -0.1; -0.1; 2004;    11
     182;     8429;SC   ;EV     ;   8429;   0.1;  0.0; 1996;     3
     182;     9838;SC   ;EV     ;   1409;  -0.2; -0.1; 2000;     3
     184;     4383;SC   ;EV     ;   4383;  -0.1; -0.1; 1981;    12
     184;     6134;UR   ;CO     ;   1751;   0.1;  0.1; 1986;    10
     184;    13608;UR   ;CO     ;   7474;   0.1;  0.1; 2007;     4
     185;      485;SR   ;EV     ;    485;   0.0; -0.1; 1971;     4
     185;     4950;UR   ;CO     ;   4465;   0.0;  0.1; 1983;    11
     185;     7227;SR   ;CO     ;   2277;   0.6;  0.6; 1990;     5
     187;     7206;UR   ;EV     ;   7206;  -0.2; -0.2; 1991;     1
     187;     7384;SC   ;CO     ;    178;   0.8;  0.8; 1991;     9
     188;     1166;SC   ;CO     ;   1166;  -0.8; -0.8; 1973;     3
     188;     9112;SC   ;CO     ;   7946;   0.8;  0.8; 1995;     2
     188;    13272;SR   ;CO     ;   4160;  -0.4; -0.4; 2007;     3
     189;      977;SC   ;CO     ;    977;   1.5;  1.5; 1972;     9
     189;    11688;SR   ;CO     ;  10711;  -0.5; -0.5; 2002;     1
     190;    12942;SC   ;CO     ;  12942;   0.5;  0.5; 2006;    10
     191;     1266;SC   ;EV     ;   1266;  -0.1; -0.1; 1973;    12
     192;     4512;SC   ;EV     ;   4512;   0.0;  0.1; 1982;     8
     192;     5980;SR   ;EV     ;   1468;  -0.1; -0.1; 1987;     1
     192;     8207;SC   ;EV     ;   2227;   0.1;  0.1; 1993;     5
     193;     4004;UR   ;EV     ;   4004;   0.4;  0.4; 1981;     1
     193;     6098;SR   ;CO     ;   2094;   1.5;  1.5; 1986;    11
     193;     7769;SR   ;EV     ;   1671;   0.1;  0.1; 1992;     4
     194;     7728;SC   ;EV     ;   7728;   0.1;  0.1; 1992;     3
     194;    10149;UR   ;EV     ;   2421;  -0.3; -0.3; 1999;     3
     194;    14801;UR   ;EV     ;   4652;      ;     ; 2011;    12
     195;     7763;UR   ;CO     ;   7763;   0.1;  0.0; 1991;     7
     195;    12524;SR   ;EV     ;   4761;   0.1;  0.1; 2004;     8
     195;    15211;UR   ;CO     ;   2687;      ;     ; 2011;    12
     196;     1317;UR   ;EV     ;   1317;   0.3;  0.3; 1974;     6
     196;    12199;SC   ;CO     ;  10882;  -0.2; -0.2; 2005;     7
     197;     1607;SC   ;CO     ;   1607;   0.2;  0.2; 1974;     5
     197;     3789;SC   ;CO     ;   2182;  -1.3; -1.2; 1980;     5
     197;     4868;UR   ;EV     ;   1079;   0.1;  0.1; 1983;     5
     199;     2635;UR   ;EV     ;   2635;  -0.2; -0.2; 1977;     3
     199;     9123;SR   ;CO     ;   6488;   1.5;  1.5; 1994;    12
     200;     7542;SC   ;EV     ;   7542;   0.1;  0.1; 1991;     1
     200;     8293;SC   ;CO     ;    751;  -0.7; -0.8; 1993;     2
     200;     9686;SR   ;EV     ;   1393;  -0.1;  0.0; 1997;     1
     200;     9877;SC   ;EV     ;    191;   0.1;  0.1; 1997;     8
     200;    13338;SC   ;EV     ;   3461;  -0.1; -0.1; 2007;     5
     201;     6211;SC   ;EV     ;   6211;   0.1;  0.1; 1988;     9
     201;     8374;UR   ;EV     ;   2163;  -0.1; -0.1; 1995;    12
     202;     1409;UR   ;CO     ;   1409;   0.2;  0.2; 1973;    11
     202;     7440;UR   ;CO     ;   6031;   0.3;  0.3; 1992;     8
     202;    10511;SR   ;EV     ;   3071;   0.1;  0.1; 2001;     1
     202;    12358;SR   ;EV     ;   1847;  -0.1; -0.1; 2006;     2
     203;     8298;SR   ;CO     ;   8298;   1.5;  1.5; 1992;    10
     203;    10818;SR   ;CO     ;   2520;   0.5;  0.5; 2003;     1
     203;    11146;UR   ;EV     ;    328;  -0.1; -0.1; 2003;    11
     205;     5132;SC   ;EV     ;   5132;   0.1;  0.1; 1984;     7
     206;      460;SC   ;EV     ;    460;  -0.1; -0.1; 1971;     7
     206;     5344;SC   ;CO     ;   4884;   0.3;  0.3; 1985;     1
     208;     2499;SC   ;EV     ;   2499;  -0.2; -0.1; 1976;    11
     208;     5205;UR   ;EV     ;   2706;   0.0; -0.1; 1984;     5
     208;     7664;SR   ;CO     ;   2459;   1.2;  1.3; 1991;     3
     208;     7973;SC   ;EV     ;    309;  -0.1; -0.1; 1992;     2
     209;     1322;SC   ;EV     ;   1322;  -0.2; -0.1; 1973;     8
