 Station; Location; Type; Method; Length; MEANr; MEDr; Year; Month
     150;     9929;SR   ;CO     ;   1460;   1.0;  1.0; 2000;     3
     151;     2512;SC   ;EV     ;   2512;   0.0;  0.1; 1976;    11
     152;     4780;UR   ;CO     ;   4780;   0.1;  0.1; 1984;     3
     152;     9785;UR   ;CO     ;   5005;   0.1;  0.1; 1999;     6
     154;     3301;SC   ;CO     ;   3301;  -0.3; -0.3; 1979;     2
     154;     5689;SC   ;EV     ;   2388;  -0.2; -0.3; 1985;    10
     154;     6085;UR   ;EV     ;    396;  -0.2; -0.2; 1986;    11
     154;     7482;SR   ;CO     ;   1397;   1.5;  1.5; 1990;    12
     154;     8590;SC   ;EV     ;   1108;  -0.1;  0.0; 1994;     2
     155;     5645;SC   ;EV     ;   5645;  -0.1; -0.1; 1985;     6
     155;     5851;SR   ;EV     ;    206;   0.5;  0.7; 1986;     1
     155;     7040;SC   ;EV     ;   1189;  -0.1; -0.2; 1989;     4
     155;    14223;SR   ;CO     ;   7183;  -1.5; -1.5; 2008;    12
     156;      142;UR   ;EV     ;    142;  -0.4; -0.4; 1970;     5
     157;      717;SR   ;EV     ;    717;  -0.2; -0.1; 1972;     7
     157;     4850;SC   ;CO     ;   4133;  -0.5; -0.5; 1986;     8
     157;     8688;UR   ;EV     ;   3838;   0.2;  0.2; 1998;     9
     158;     5026;UR   ;EV     ;   5026;   0.3;  0.3; 1984;     4
     158;    12897;SR   ;CO     ;   7871;   1.0;  1.0; 2008;     1
     159;     4645;UR   ;EV     ;   4645;   0.1;  0.2; 1984;     7
     159;    11447;SR   ;EV     ;   6802;   0.6;  0.6; 2004;     5
     161;      834;SC   ;EV     ;    834;   0.0;  0.1; 1972;     4
     161;     5877;SC   ;EV     ;   5043;   0.0; -0.1; 1986;     2
     161;     9863;UR   ;EV     ;   3986;  -0.2; -0.2; 1997;     3
     163;     1004;UR   ;CO     ;   1004;   0.3;  0.3; 1973;     7
     163;     8601;UR   ;CO     ;   7597;   0.2;  0.2; 1994;    12
     164;      925;UR   ;CO     ;    925;   0.1;  0.1; 1972;     8
     164;     4874;SR   ;EV     ;   3949;  -1.1; -1.1; 1985;     1
     164;     5964;UR   ;CO     ;   1090;   0.0;  0.1; 1988;     6
     164;     9905;SR   ;EV     ;   3941;   1.2;  1.2; 2000;     6
     165;     3996;SR   ;CO     ;   3996;   1.5;  1.6; 1981;     4
     165;    12386;SR   ;CO     ;   8390;   0.5;  0.4; 2007;     3
     165;    12978;SR   ;CO     ;    592;   0.3;  0.3; 2009;     9
     166;     7573;SR   ;EV     ;   7573;   0.7;  0.7; 1992;    10
     167;     4706;SC   ;CO     ;   4706;   0.2;  0.2; 1983;     1
     168;     4732;SR   ;EV     ;   4732;  -0.3; -0.3; 1983;     5
     168;     5768;UR   ;EV     ;   1036;  -0.1; -0.1; 1986;     5
     168;    10720;SR   ;EV     ;   4952;   0.3;  0.3; 2000;    12
     169;     3249;SC   ;EV     ;   3249;  -0.1; -0.1; 1979;     3
     169;     3533;UR   ;EV     ;    284;   0.6;  0.6; 1979;    12
     169;    11427;SR   ;EV     ;   7894;   0.2;  0.2; 2003;     3
     170;      500;SR   ;EV     ;    500;  -0.4; -0.4; 1971;     5
     170;     2290;SC   ;CO     ;   1790;  -0.2; -0.2; 1978;     9
     170;     3778;UR   ;EV     ;   1488;  -0.1; -0.1; 1983;     5
     170;     4489;SC   ;EV     ;    711;   0.0; -0.1; 1985;     5
     170;     5173;SR   ;EV     ;    684;   0.4;  0.4; 1987;     4
     171;     2207;UR   ;EV     ;   2207;  -0.5; -0.5; 1976;     1
     171;     7142;SC   ;CO     ;   4935;   1.0;  1.0; 1990;     9
     172;       33;SR   ;CO     ;     33;  -0.3; -0.3; 1970;     2
     172;     4029;SR   ;CO     ;   3996;   1.0;  1.0; 1981;     9
     172;     5768;SR   ;EV     ;   1739;   0.5;  0.5; 1987;     4
     172;     6063;SC   ;CO     ;    295;   1.0;  1.0; 1988;     2
     172;     8086;SR   ;EV     ;   2023;  -0.4; -0.3; 1994;     5
     172;    10673;SC   ;EV     ;   2587;  -0.1; -0.2; 2002;     3
     173;     5598;SR   ;EV     ;   5598;  -0.1; -0.1; 1987;     3
     174;    11239;SC   ;EV     ;  11239;   0.1;  0.1; 2001;     1
     174;    11822;SR   ;EV     ;    583;   0.1;  0.1; 2002;     9
     175;    11040;SC   ;EV     ;  11040;  -0.1; -0.1; 2003;     8
     175;    11796;SC   ;CO     ;    756;   0.2;  0.2; 2006;     3
     176;     2695;SC   ;EV     ;   2695;   0.0;  0.1; 1977;     6
     177;       22;SC   ;EV     ;     22;  -0.2; -0.1; 1970;     1
     177;     4602;SR   ;CO     ;   4580;   1.5;  1.5; 1983;     2
     177;     4833;SC   ;EV     ;    231;  -0.1; -0.2; 1983;    11
     177;     9726;UR   ;EV     ;   4893;   0.3;  0.3; 2000;     1
     178;     7885;UR   ;EV     ;   7885;   0.8;  0.7; 1994;     1
     178;     9279;SR   ;EV     ;   1394;   1.2;  1.2; 1998;     6
     179;     1802;SC   ;EV     ;   1802;  -0.1; -0.2; 1976;    12
     179;     7642;SR   ;EV     ;   5840;   0.4;  0.5; 1995;     6
     179;     9779;SC   ;EV     ;   2137;  -0.1; -0.2; 2003;     6
     181;      247;SC   ;CO     ;    247;  -1.2; -1.2; 1970;     9
     181;      991;SC   ;EV     ;    744;  -0.1; -0.1; 1972;     9
     181;     6359;SC   ;CO     ;   5368;   0.5;  0.5; 1987;     8
     182;     3332;UR   ;EV     ;   3332;  -0.5; -0.5; 1979;     2
     182;     8113;SC   ;EV     ;   4781;   0.1;  0.1; 1992;     3
     182;    11580;SR   ;CO     ;   3467;   0.5;  0.5; 2001;    10
     183;       56;UR   ;EV     ;     56;   0.1;  0.1; 1970;     2
     183;     1268;SR   ;EV     ;   1212;  -0.3; -0.2; 1973;     7
     183;     3517;SC   ;CO     ;   2249;   1.3;  1.2; 1979;    10
     183;     3739;SR   ;EV     ;    222;   0.3;  0.4; 1980;     5
     183;     9753;SC   ;EV     ;   6014;   0.1;  0.1; 1996;    12
     183;    13592;SC   ;EV     ;   3839;  -0.1; -0.2; 2008;     3
     184;     3039;UR   ;EV     ;   3039;  -0.7; -0.6; 1978;     9
     184;     3148;SC   ;EV     ;    109;   0.0; -0.1; 1978;    12
     184;     4094;SR   ;CO     ;    946;   0.8;  0.7; 1981;    10
     184;     8175;SC   ;EV     ;   4081;   0.0;  0.1; 1999;     6
     185;     7773;SC   ;CO     ;   7773;  -1.5; -1.4; 1991;    10
     185;     7829;SR   ;EV     ;     56;  -0.1; -0.2; 1991;    12
     185;     7988;SC   ;EV     ;    159;   0.1;  0.1; 1992;     5
     186;     1021;UR   ;CO     ;   1021;   0.1;  0.0; 1972;    10
     186;     5144;UR   ;CO     ;   4123;   0.1;  0.2; 1985;    10
     186;     5822;SC   ;EV     ;    678;  -0.1; -0.2; 1987;     9
     186;     6148;SR   ;EV     ;    326;   1.9;  1.9; 1988;     9
     187;     4201;SR   ;EV     ;   4201;   0.0; -0.1; 1981;     7
     187;     9358;UR   ;CO     ;   5157;   0.3;  0.3; 1995;     8
     187;    12470;SC   ;EV     ;   3112;   0.5;  0.5; 2004;     2
     187;    15335;UR   ;CO     ;   2865;      ;     ; 2011;    12
     189;     5505;SR   ;EV     ;   5505;  -0.3; -0.3; 1985;     7
     189;     9604;SC   ;CO     ;   4099;  -1.5; -1.5; 1997;     1
     190;     4871;UR   ;EV     ;   4871;  -0.3; -0.2; 1983;     9
     190;     4881;SC   ;EV     ;     10;   0.1;  0.1; 1983;     9
     190;     7103;SC   ;EV     ;   2222;   0.0;  0.1; 1990;     4
     191;     4176;SC   ;EV     ;   4176;   0.0; -0.1; 1982;     1
     191;     8221;SC   ;EV     ;   4045;   0.0;  0.1; 1993;     7
     191;     8353;UR   ;EV     ;    132;   0.2;  0.2; 1993;    12
     192;     1606;SR   ;CO     ;   1606;   0.8;  0.8; 1974;     5
     192;     5852;SR   ;CO     ;   4246;   1.2;  1.2; 1986;     1
     193;     1395;SC   ;CO     ;   1395;   0.3;  0.3; 1973;    10
     193;     5323;SR   ;EV     ;   3928;   0.1;  0.0; 1984;     7
     193;     6337;SC   ;EV     ;   1014;   0.0;  0.1; 1987;     5
     193;     7286;UR   ;EV     ;    949;  -0.6; -0.6; 1989;    12
     194;      988;SR   ;EV     ;    988;   1.0;  1.0; 1972;     9
     194;     6094;SR   ;EV     ;   5106;  -1.0; -1.0; 1992;     7
     195;     1693;SC   ;CO     ;   1693;   0.8;  0.8; 1976;     7
     195;     2682;SR   ;CO     ;    989;  -1.0; -1.0; 1979;     8
     196;     2334;SR   ;EV     ;   2334;   0.4;  0.4; 1976;     6
     196;     5217;UR   ;CO     ;   2883;   0.1;  0.1; 1984;     6
     196;    11948;SC   ;EV     ;   6731;   0.0; -0.1; 2003;     9
     198;     4624;SR   ;CO     ;   4624;  -0.7; -0.5; 1984;     1
     198;     4882;SC   ;EV     ;    258;  -0.1; -0.2; 1984;    11
     198;     5249;UR   ;EV     ;    367;  -0.4; -0.3; 1986;     2
     198;     6312;SR   ;CO     ;   1063;  -0.2; -0.3; 1989;     5
     199;    12595;SR   ;EV     ;  12595;  -0.2; -0.2; 2008;    10
     200;     8108;UR   ;EV     ;   8108;  -0.6; -0.6; 1995;     5
     200;    10977;SR   ;EV     ;   2869;   0.1;  0.1; 2005;     1
     201;     5970;SR   ;EV     ;   5970;   0.3;  0.3; 1989;     1
     203;       59;SR   ;CO     ;     59;   1.0;  1.0; 1970;     2
     203;      693;SR   ;EV     ;    634;  -0.1; -0.1; 1971;    11
     203;    12451;SR   ;EV     ;  11758;   0.1;  0.1; 2004;     2
     203;    14544;SR   ;CO     ;   2093;  -1.5; -1.5; 2009;    10
     204;     2969;SR   ;EV     ;   2969;   1.2;  1.2; 1979;     4
     204;     4269;UR   ;EV     ;   1300;   0.2;  0.2; 1983;     9
     204;     5177;SC   ;EV     ;    908;  -0.1; -0.1; 1987;     2
     205;     7841;UR   ;EV     ;   7841;   0.8;  0.8; 1992;     3
     205;    11720;SR   ;EV     ;   3879;   1.2;  1.2; 2003;     3
     206;     1474;SC   ;CO     ;   1474;   1.2;  1.3; 1974;     1
     206;     4273;UR   ;EV     ;   2799;   0.1;  0.1; 1981;    10
     206;     5247;SR   ;EV     ;    974;   0.1;  0.1; 1984;     7
     207;     7650;SR   ;EV     ;   7650;   0.2;  0.2; 1993;     6
     208;      712;UR   ;EV     ;    712;  -0.4; -0.4; 1972;     1
     208;     3173;SR   ;CO     ;   2461;  -0.5; -0.5; 1979;     6
     208;    12025;SC   ;CO     ;   8852;  -1.0; -1.0; 2006;     5
     209;     3681;SR   ;CO     ;   3681;   1.2;  1.2; 1980;     2
     209;     8472;SR   ;CO     ;   4791;   0.3;  0.3; 1994;     2
     210;     4421;SC   ;EV     ;   4421;   0.0; -0.1; 1982;     6
     210;     5147;SR   ;CO     ;    726;  -1.5; -1.5; 1984;     6
     210;    10195;UR   ;EV     ;   5048;   0.4;  0.4; 1998;     5
     211;      343;SR   ;EV     ;    343;   0.3;  0.4; 1970;    12
     211;     8645;UR   ;EV     ;   8302;   0.7;  0.7; 1994;    10
     212;     7896;UR   ;CO     ;   7896;   0.6;  0.6; 1991;    11
     212;    14457;UR   ;CO     ;   6561;   0.6;  0.6; 2009;    12
     213;      386;SR   ;EV     ;    386;   0.2;  0.2; 1971;     1
     213;     2970;SR   ;EV     ;   2584;  -0.2; -0.2; 1978;     3
     213;     4393;UR   ;CO     ;   1423;   0.1;  0.1; 1982;     2
     213;     9857;UR   ;CO     ;   5464;   0.1;  0.2; 1997;    10
     213;    10602;SR   ;CO     ;    745;  -1.0; -1.0; 2000;     3
     213;    13188;SC   ;EV     ;   2586;   0.0; -0.1; 2008;     1
     214;      681;UR   ;EV     ;    681;  -0.1; -0.1; 1971;    11
     214;     6807;SR   ;EV     ;   6126;  -1.2; -1.2; 1989;     2
     214;    10238;SR   ;EV     ;   3431;   1.2;  1.2; 1998;    12
     215;     3576;UR   ;CO     ;   3576;   0.5;  0.5; 1980;     1
     215;     9794;UR   ;CO     ;   6218;   0.5;  0.5; 1998;     2
     216;     8960;UR   ;EV     ;   8960;   0.4;  0.4; 1995;     1
     216;    14851;UR   ;EV     ;   5891;      ;     ; 2011;    12
     217;     2880;SR   ;EV     ;   2880;   0.7;  0.8; 1977;    11
     217;     3835;SC   ;CO     ;    955;  -0.8; -0.8; 1980;     7
     218;     1393;SR   ;EV     ;   1393;   0.2;  0.2; 1973;    11
     218;     3210;SR   ;EV     ;   1817;  -0.2; -0.2; 1978;    11
     218;    10423;UR   ;EV     ;   7213;  -0.4; -0.4; 1999;     7
     218;    14747;UR   ;EV     ;   4324;      ;     ; 2011;    12
     219;      521;SR   ;EV     ;    521;  -0.1; -0.1; 1971;     6
     219;     1219;SR   ;EV     ;    698;   0.1;  0.3; 1973;     5
     219;     4894;SR   ;CO     ;   3675;   0.8;  0.7; 1983;     7
     219;     9454;SC   ;CO     ;   4560;  -0.3; -0.3; 1996;     4
     219;    11036;SC   ;EV     ;   1582;  -0.1; -0.1; 2000;    10
     220;     1823;SR   ;EV     ;   1823;   0.1;  0.1; 1976;     5
     220;     6392;UR   ;EV     ;   4569;  -0.1; -0.1; 1990;     8
     221;     1382;SC   ;EV     ;   1382;  -0.1; -0.2; 1974;     6
     222;     2265;SR   ;EV     ;   2265;   0.4;  0.4; 1977;     7
