 Station; Location; Type; Method; Length; MEANr; MEDr; Year; Month
     159;    13083;SR   ;EV     ;   4907;   0.6;  0.6; 2009;     7
     160;     1422;SC   ;EV     ;   1422;  -0.1; -0.2; 1973;    11
     160;     4692;SR   ;EV     ;   3270;   0.0;  0.1; 1982;    11
     160;     9065;SR   ;CO     ;   4373;  -0.8; -0.8; 1994;    10
     161;     7571;SR   ;CO     ;   7571;  -1.0; -1.0; 1990;    11
     162;      514;SR   ;EV     ;    514;   4.0;  4.0; 1971;     5
     162;      924;SR   ;EV     ;    410;  -4.0; -4.1; 1972;     7
     162;     8531;SR   ;CO     ;   7607;   0.2;  0.3; 1993;     8
     162;    10621;SC   ;CO     ;   2090;   1.5;  1.5; 1999;     8
     163;     2094;SR   ;CO     ;   2094;  -1.2; -1.2; 1976;    10
     163;     2337;SC   ;EV     ;    243;  -0.1; -0.1; 1977;     7
     165;     4801;SC   ;CO     ;   4801;  -1.5; -1.5; 1983;     9
     166;     7568;SR   ;EV     ;   7568;  -0.7; -0.7; 1992;     9
     166;    12011;SC   ;CO     ;   4443;   1.2;  1.2; 2005;    12
     166;    12900;SR   ;EV     ;    889;   0.7;  0.7; 2008;     9
     167;     1506;SR   ;EV     ;   1506;  -0.2; -0.2; 1974;     2
     167;    10661;SR   ;EV     ;   9155;   0.2;  0.2; 1999;     6
     168;     1439;SR   ;EV     ;   1439;   0.3;  0.4; 1973;    12
     168;     5317;SC   ;CO     ;   3878;   1.5;  1.4; 1985;     1
     168;    13696;SC   ;CO     ;   8379;  -0.7; -0.7; 2009;     8
     169;     5995;SR   ;CO     ;   5995;   1.2;  1.2; 1987;     9
     169;    12880;SC   ;EV     ;   6885;   0.0;  0.1; 2007;     4
     170;     8635;SC   ;CO     ;   8635;  -1.0; -1.0; 1997;     1
     170;     9580;SR   ;EV     ;    945;  -0.4; -0.4; 1999;     8
     170;    12853;SR   ;EV     ;   3273;   0.4;  0.4; 2008;    10
     170;    12999;SC   ;CO     ;    146;  -0.5; -0.5; 2009;     3
     171;     6098;SR   ;CO     ;   6098;  -1.3; -1.3; 1987;     5
     171;    10529;SR   ;EV     ;   4431;  -3.4; -3.4; 2000;     5
     172;      600;SR   ;CO     ;    600;  -0.8; -0.7; 1971;    10
     172;     5107;SR   ;EV     ;   4507;  -0.5; -0.6; 1985;     5
     172;     7355;SC   ;CO     ;   2248;  -0.2; -0.2; 1992;     2
     174;    11878;SC   ;CO     ;  11878;  -1.0; -1.0; 2002;    11
     175;     1030;SC   ;CO     ;   1030;  -0.5; -0.6; 1972;    11
     175;     7641;SC   ;EV     ;   6611;   0.0;  0.1; 1992;     1
     175;     8169;SC   ;CO     ;    528;  -1.5; -1.5; 1993;     8
     178;      701;SC   ;EV     ;    701;   0.1;  0.2; 1971;    12
     178;     2791;SC   ;EV     ;   2090;  -0.1; -0.2; 1977;    12
     178;     5825;SR   ;EV     ;   3034;   1.2;  1.2; 1987;     8
     179;     6988;SC   ;CO     ;   6988;   1.3;  1.3; 1992;    12
     180;      293;SC   ;EV     ;    293;  -0.1;  0.0; 1970;    10
     180;      893;SR   ;EV     ;    600;  -0.1; -0.1; 1972;     7
     180;     6731;SC   ;EV     ;   5838;   0.1;  0.1; 1988;    11
     180;    11420;SC   ;EV     ;   4689;  -0.1; -0.1; 2002;     7
     181;     2007;SC   ;CO     ;   2007;   0.7;  0.7; 1975;     7
     181;     2020;SC   ;EV     ;     13;  -0.2; -0.2; 1975;     7
     181;     2437;SR   ;EV     ;    417;   1.9;  1.9; 1976;     9
     181;     7656;SC   ;EV     ;   5219;  -0.1; -0.1; 1991;     3
     181;    13627;SR   ;EV     ;   5971;  -1.8; -1.8; 2008;     5
     182;      146;SC   ;EV     ;    146;   0.1;  0.1; 1970;     5
     182;     3689;SR   ;CO     ;   3543;  -0.3; -0.3; 1980;     2
     182;     6962;SR   ;EV     ;   3273;  -2.5; -2.5; 1989;     2
     183;     3085;SR   ;EV     ;   3085;   0.3;  0.3; 1978;     7
     183;    10327;SR   ;CO     ;   7242;   0.7;  0.7; 1998;     7
     184;     9806;SR   ;CO     ;   9806;   0.5;  0.5; 2004;     9
     184;    11319;SC   ;EV     ;   1513;   0.0; -0.1; 2009;     9
     186;     8685;SC   ;EV     ;   8685;  -0.1; -0.1; 1995;    10
     186;     9945;SR   ;EV     ;   1260;   1.9;  1.8; 1999;     5
     187;      170;SR   ;EV     ;    170;   0.0; -0.1; 1970;     6
     187;     1077;SR   ;EV     ;    907;   0.1;  0.2; 1972;    12
     187;     2935;SC   ;CO     ;   1858;  -1.5; -1.5; 1978;     1
     187;     3782;SC   ;EV     ;    847;  -0.1; -0.1; 1980;     5
     187;     7047;SR   ;EV     ;   3265;   0.0; -0.1; 1989;     4
     187;     8733;SR   ;EV     ;   1686;   0.0;  0.1; 1993;    11
     187;    10766;SC   ;CO     ;   2033;  -1.2; -1.3; 1999;     6
     187;    11459;SR   ;EV     ;    693;   0.0; -0.1; 2001;     5
     187;    13689;SC   ;EV     ;   2230;   0.0;  0.1; 2007;     6
     188;     6628;SR   ;EV     ;   6628;   0.4;  0.4; 1988;     3
     188;     8227;SC   ;EV     ;   1599;  -0.1; -0.2; 1992;     8
     188;     8867;SR   ;EV     ;    640;  -0.2; -0.2; 1994;     5
     188;     9847;SR   ;EV     ;    980;   0.2;  0.2; 1997;     1
     188;    13718;SC   ;EV     ;   3871;   0.1;  0.1; 2008;     2
     188;    14335;SC   ;EV     ;    617;  -0.1; -0.1; 2009;    11
     189;     9602;SR   ;CO     ;   9602;  -1.5; -1.5; 1996;    12
     189;    10703;SR   ;EV     ;   1101;   0.3;  0.3; 2000;     4
     189;    13674;SR   ;EV     ;   2971;  -0.3; -0.3; 2009;     3
     190;      607;SR   ;EV     ;    607;  -1.1; -1.1; 1971;     8
     190;      642;SC   ;CO     ;     35;   0.7;  0.8; 1971;    11
     190;     1470;SC   ;EV     ;    828;  -0.1; -0.2; 1974;     2
     190;     9926;SR   ;EV     ;   8456;   1.4;  1.5; 1998;    12
     190;    10917;SC   ;EV     ;    991;  -0.1; -0.2; 2002;     7
     190;    12654;SR   ;EV     ;   1737;  -1.3; -1.3; 2009;    10
     191;     8335;SR   ;EV     ;   8335;   0.4;  0.4; 1993;    11
     193;      655;SR   ;CO     ;    655;  -0.5; -0.5; 1971;    10
     193;     3791;SR   ;CO     ;   3136;   0.8;  0.8; 1980;     5
     193;     5126;SR   ;CO     ;   1335;   1.5;  1.5; 1984;     1
     194;     1875;SR   ;CO     ;   1875;   0.2;  0.3; 1975;     2
     194;     5088;SR   ;CO     ;   3213;  -1.5; -1.5; 1984;    12
     194;     7697;SR   ;EV     ;   2609;  -1.0; -1.0; 1997;     2
     195;     1192;SR   ;EV     ;   1192;   0.1;  0.2; 1973;     6
     195;     4293;SC   ;EV     ;   3101;  -0.1; -0.2; 1984;     3
     196;     7924;SR   ;EV     ;   7924;   0.3;  0.4; 1992;     5
     196;    13563;SR   ;CO     ;   5639;   0.2;  0.2; 2008;     5
     197;      164;SR   ;EV     ;    164;   0.1;  0.2; 1970;     7
     197;     2801;SC   ;EV     ;   2637;  -0.1; -0.2; 1977;    11
     198;     5651;SR   ;EV     ;   5651;   0.0; -0.1; 1987;     7
     198;     6999;SC   ;CO     ;   1348;  -0.7; -0.6; 1991;     3
     198;     7222;SC   ;EV     ;    223;   0.0; -0.1; 1991;    11
     198;     8619;SR   ;CO     ;   1397;   1.0;  1.0; 1995;     9
     199;      633;SC   ;CO     ;    633;  -0.3; -0.3; 1972;     4
     199;     1669;SR   ;CO     ;   1036;   1.0;  1.0; 1976;     5
     199;     3564;SR   ;EV     ;   1895;  -0.2; -0.2; 1982;     8
     200;     2951;SC   ;EV     ;   2951;   0.0;  0.1; 1980;     1
     200;     5911;SC   ;CO     ;   2960;   1.0;  1.0; 1988;    10
     200;    12218;SR   ;EV     ;   6307;   0.1;  0.1; 2008;     6
     201;      881;SR   ;EV     ;    881;  -0.3; -0.3; 1973;     2
     201;     1688;SR   ;EV     ;    807;   0.6;  0.6; 1975;     9
     201;     8963;SC   ;EV     ;   7275;  -0.2; -0.2; 1997;    12
     201;     9933;SC   ;CO     ;    970;  -0.7; -0.7; 2001;     3
     201;    10923;SC   ;EV     ;    990;  -0.2; -0.2; 2005;     5
     202;     5953;SR   ;EV     ;   5953;   0.1;  0.2; 1986;     9
     202;     6301;SC   ;EV     ;    348;  -0.3; -0.3; 1988;     4
     202;     8715;SC   ;EV     ;   2414;  -0.1; -0.1; 1995;     1
     202;     9974;SR   ;EV     ;   1259;   0.2;  0.3; 1998;     8
     202;    13434;SC   ;CO     ;   3460;   0.2;  0.2; 2008;     3
     203;     6266;SC   ;CO     ;   6266;  -0.5; -0.5; 1987;     2
     204;     8352;SC   ;CO     ;   8352;  -1.3; -1.3; 1996;     2
     205;     1512;SR   ;EV     ;   1512;   1.3;  1.3; 1974;     2
     205;     3773;SC   ;EV     ;   2261;  -0.1; -0.1; 1980;    11
     205;    11160;SR   ;CO     ;   7387;   1.5;  1.5; 2001;     7
     206;     2371;SC   ;EV     ;   2371;  -0.1; -0.2; 1976;     7
     207;     9525;SC   ;CO     ;   9525;   0.2;  0.2; 1998;    10
     208;      803;SR   ;EV     ;    803;  -0.4; -0.4; 1972;     5
     208;    12619;SR   ;EV     ;  11816;   0.4;  0.4; 2008;     4
     209;     2322;SC   ;CO     ;   2322;  -0.7; -0.8; 1976;     5
     209;     7680;SR   ;EV     ;   5358;   1.2;  1.3; 1991;    10
     209;     8525;SC   ;EV     ;    845;   0.1;  0.1; 1994;     4
     209;     9268;SC   ;CO     ;    743;   1.5;  1.5; 1996;     5
     209;    11231;SC   ;EV     ;   1963;  -0.1; -0.2; 2001;    12
     210;      198;SC   ;EV     ;    198;  -0.1; -0.1; 1970;     7
     210;     1069;SR   ;CO     ;    871;   1.5;  1.5; 1972;    12
     210;    11275;SR   ;EV     ;  10206;   0.5;  0.5; 2001;     4
     211;     4363;SC   ;CO     ;   4363;   0.2;  0.2; 1982;     5
     212;     7029;SR   ;EV     ;   7029;  -0.1; -0.1; 1989;     7
     212;    12642;SC   ;CO     ;   5613;  -0.7; -0.7; 2005;     1
     214;     6417;SC   ;EV     ;   6417;   0.0; -0.1; 1988;     1
     214;    12886;SR   ;CO     ;   6469;   1.0;  1.0; 2006;     8
     215;     5145;SR   ;CO     ;   5145;   0.8;  0.7; 1984;     5
     215;    11662;SR   ;EV     ;   6517;  -0.1; -0.1; 2003;     9
     216;      264;SR   ;EV     ;    264;  -0.2; -0.2; 1970;     9
     216;     1658;SR   ;EV     ;   1394;   0.2;  0.2; 1974;     9
     216;     3743;SR   ;EV     ;   2085;  -0.2; -0.2; 1980;     6
     216;     8284;SR   ;EV     ;   4541;   0.2;  0.2; 1993;     2
     216;     9026;SC   ;CO     ;    742;  -1.5; -1.5; 1995;     3
     217;     1382;SR   ;CO     ;   1382;   1.2;  1.3; 1973;    10
     217;     2172;SR   ;EV     ;    790;   0.8;  0.9; 1975;    12
     217;     9129;SC   ;EV     ;   6957;  -0.1; -0.2; 1994;    12
     218;    13802;SR   ;EV     ;  13802;  -0.2; -0.2; 2009;     5
     219;     2920;SR   ;EV     ;   2920;   0.1;  0.1; 1978;     2
     220;     8008;SC   ;CO     ;   8008;   1.0;  1.0; 1995;    11
     221;     8698;SC   ;CO     ;   8698;  -0.3; -0.3; 1995;     8
     221;     8959;SC   ;EV     ;    261;   0.0;  0.1; 1996;     5
     221;     9884;SR   ;EV     ;    925;   0.7;  0.7; 1999;     4
     222;     7433;SR   ;CO     ;   7433;  -0.7; -0.7; 1992;     6
     222;    10748;SC   ;CO     ;   3315;  -1.3; -1.3; 2003;     3
