 Station; Location; Type; Method; Length; MEANr; MEDr; Year; Month
     127;     1889;SR   ;CO     ;   1889;   1.0;  1.0; 1975;     3
     127;     5212;SC   ;EV     ;   3323;   0.3;  0.2; 1984;     4
     127;     6711;SC   ;EV     ;   1499;  -0.4; -0.3; 1988;     6
     127;    12075;SC   ;CO     ;   5364;  -0.5; -0.5; 2005;     1
     127;    12574;SC   ;CO     ;    499;  -1.5; -1.5; 2007;     1
     128;      304;SR   ;EV     ;    304;  -0.5; -0.5; 1970;    10
     128;     3581;SC   ;CO     ;   3277;  -0.3; -0.2; 1979;    11
     128;     5905;SC   ;EV     ;   2324;   0.4;  0.3; 1986;     5
     128;     9123;SR   ;EV     ;   3218;   0.1;  0.1; 1999;     7
     129;      982;SC   ;CO     ;    982;  -0.5; -0.5; 1972;     9
     129;     1644;SC   ;CO     ;    662;  -1.5; -1.5; 1974;     7
     130;    10998;SR   ;EV     ;  10998;   0.1;  0.0; 2000;     4
     130;    13216;SC   ;CO     ;   2218;  -1.2; -1.2; 2006;     5
     131;     3367;SC   ;EV     ;   3367;  -0.2; -0.1; 1980;     1
     131;     4689;SC   ;EV     ;   1322;  -0.3; -0.2; 1986;     5
     132;     1263;SC   ;EV     ;   1263;   0.4;  0.3; 1973;     6
     132;     5488;SR   ;EV     ;   4225;  -0.3; -0.3; 1985;     2
     132;     6288;SR   ;CO     ;    800;  -1.5; -1.5; 1987;     4
     133;    10258;SC   ;EV     ;  10258;   0.2;  0.2; 2000;     2
     134;     8653;SR   ;CO     ;   8653;   1.0;  1.0; 1995;    10
     135;     2738;SR   ;EV     ;   2738;   0.1;  0.1; 1979;     8
     135;     9974;SR   ;EV     ;   7236;  -0.1; -0.1; 2000;     1
     136;      140;SC   ;CO     ;    140;   1.0;  1.0; 1970;     5
     136;     2344;SR   ;EV     ;   2204;  -0.1; -0.1; 1976;     6
     136;     8772;SC   ;EV     ;   6428;   0.2;  0.2; 1994;     1
     137;     4881;SR   ;EV     ;   4881;  -0.4; -0.4; 1983;     7
     137;     5314;SR   ;EV     ;    433;   0.4;  0.5; 1984;     9
     137;     8180;SR   ;CO     ;   2866;   1.2;  1.2; 1992;     9
     138;     5021;SC   ;CO     ;   5021;   1.3;  1.2; 1986;     2
     138;     8089;SC   ;CO     ;   3068;   0.7;  0.8; 1994;     8
     138;     9820;SR   ;EV     ;   1731;   0.3;  0.3; 1999;     6
     139;     3955;SR   ;CO     ;   3955;   0.3;  0.3; 1980;    10
     140;      879;SR   ;EV     ;    879;   0.4;  0.3; 1972;     7
     140;     3416;SC   ;EV     ;   2537;  -0.4; -0.3; 1979;    10
     141;       69;SC   ;CO     ;     69;   1.0;  1.0; 1970;     3
     141;     4953;SC   ;EV     ;   4884;   0.1;  0.1; 1984;     7
     141;    12288;SR   ;EV     ;   7335;  -0.1; -0.1; 2005;     2
     141;    13431;SR   ;EV     ;   1143;   0.1;  0.1; 2008;     4
     142;     7313;SR   ;CO     ;   7313;   1.0;  1.0; 1991;     4
     143;     3478;SR   ;EV     ;   3478;   0.1;  0.2; 1979;    10
     143;     7564;SC   ;EV     ;   4086;  -0.2; -0.3; 1991;     2
     143;     9098;SC   ;EV     ;   1534;   0.1;  0.2; 1995;     5
     143;    10435;SR   ;CO     ;   1337;   0.7;  0.7; 1999;     1
     144;     8737;SR   ;CO     ;   8737;  -1.5; -1.5; 1994;     6
     145;     3489;SR   ;EV     ;   3489;   0.1;  0.1; 1979;     8
     146;      461;SC   ;CO     ;    461;   1.0;  1.0; 1972;     2
     146;     5647;SC   ;EV     ;   5186;  -0.2; -0.2; 1987;     1
     147;     2337;SC   ;EV     ;   2337;   0.2;  0.2; 1976;     6
     147;     2520;SC   ;CO     ;    183;   0.2;  0.2; 1976;    12
     147;    10346;SC   ;CO     ;   7826;  -1.0; -1.0; 2000;     8
     148;      969;SC   ;EV     ;    969;  -0.3; -0.2; 1972;     9
     148;     6698;SR   ;EV     ;   5729;  -0.1; -0.1; 1988;     6
     149;     5709;SR   ;EV     ;   5709;   0.1;  0.1; 1986;     9
     149;     5904;SC   ;EV     ;    195;  -0.1; -0.1; 1987;     4
     150;     5467;SR   ;EV     ;   5467;   0.1;  0.1; 1986;     5
     150;     6250;SR   ;EV     ;    783;  -0.1; -0.1; 1988;     7
     151;     2416;SC   ;EV     ;   2416;  -0.2; -0.2; 1977;     6
     151;     3563;SR   ;EV     ;   1147;   0.5;  0.4; 1980;     8
     151;     3969;SC   ;EV     ;    406;  -0.1; -0.1; 1981;     9
     151;     5134;SC   ;EV     ;   1165;  -0.4; -0.3; 1985;     3
     152;     2246;SC   ;CO     ;   2246;   0.5;  0.5; 1976;     2
     152;    12614;SR   ;EV     ;  10368;   0.2;  0.1; 2004;     9
     152;    12721;SC   ;EV     ;    107;  -0.1; -0.1; 2004;    12
     154;     3671;SR   ;EV     ;   3671;   0.4;  0.4; 1980;     1
     154;     8741;SC   ;EV     ;   5070;   0.4;  0.3; 1994;     9
     154;     9744;SR   ;CO     ;   1003;   0.9;  0.7; 1997;     6
     154;     9894;SC   ;EV     ;    150;  -0.6; -0.4; 1997;    11
     154;    14282;SC   ;EV     ;   4388;  -0.3; -0.2; 2009;    12
     155;     2151;SC   ;EV     ;   2151;   0.4;  0.4; 1975;    12
     155;     3462;SC   ;EV     ;   1311;  -0.4; -0.4; 1979;     7
     155;     6350;SC   ;CO     ;   2888;   0.3;  0.3; 1987;     9
     156;     7289;SC   ;EV     ;   7289;  -0.2; -0.1; 1989;    12
     156;     8335;SC   ;CO     ;   1046;   1.3;  1.3; 1992;    10
     156;    12220;SC   ;EV     ;   3885;  -0.4; -0.3; 2003;     6
     156;    13201;SR   ;CO     ;    981;  -1.3; -1.3; 2006;     2
     156;    14508;SR   ;EV     ;   1307;   0.3;  0.3; 2009;     9
     157;     1847;SC   ;EV     ;   1847;   0.4;  0.3; 1978;     7
     157;     7904;SR   ;EV     ;   6057;  -0.4; -0.3; 1995;     5
     157;    10169;SC   ;EV     ;   2265;   0.3;  0.3; 2001;     8
     158;     7381;SC   ;CO     ;   7381;   1.3;  1.3; 1990;    11
