 Station; Location; Type; Method; Length; MEANr; MEDr; Year; Month
     123;     7221;SC   ;EV     ;   7221;  -0.1;  0.0; 1989;    11
     123;     9149;SC   ;EV     ;   1928;   0.1;  0.0; 1995;     3
     123;    11363;UR   ;EV     ;   2214;   0.1;  0.1; 2001;     4
     124;     5278;UR   ;CO     ;   5278;   0.1;  0.0; 1985;     5
     124;    10905;SC   ;EV     ;   5627;  -0.1; -0.1; 2001;     9
     124;    11650;SR   ;CO     ;    745;  -0.2; -0.2; 2003;    10
     125;     7893;SR   ;EV     ;   7893;   0.5;  0.5; 1994;     1
     125;     9287;SC   ;EV     ;   1394;   0.1;  0.1; 2004;     5
     126;      225;UR   ;EV     ;    225;   0.1;  0.1; 1970;     8
     126;     2709;SC   ;EV     ;   2484;   0.0;  0.0; 1977;     7
     126;    12937;SR   ;CO     ;  10228;  -1.5; -1.5; 2007;     9
     127;     3870;SC   ;EV     ;   3870;  -0.2; -0.1; 1980;     9
     127;     9006;SC   ;EV     ;   5136;   0.1;  0.0; 1994;    10
     128;    12614;SC   ;EV     ;  12614;   0.2;  0.1; 2005;     5
     129;     1100;SC   ;CO     ;   1100;   1.3;  1.3; 1973;     2
     129;     2981;SR   ;EV     ;   1881;   0.5;  0.5; 1978;     4
     130;     4100;SC   ;EV     ;   4100;  -0.1; -0.1; 1982;     7
     130;     5895;SR   ;EV     ;   1795;   0.1;  0.1; 1987;     7
     130;     8328;UR   ;CO     ;   2433;   0.0;  0.1; 1994;     3
     130;    11989;SC   ;EV     ;   3661;   0.1;  0.0; 2004;    10
     131;     3302;SC   ;EV     ;   3302;  -0.2; -0.1; 1979;    11
     131;     8800;SR   ;EV     ;   5498;  -0.1; -0.1; 1995;     9
     132;      500;SC   ;EV     ;    500;   0.2;  0.2; 1971;     5
     132;     1545;UR   ;EV     ;   1045;  -0.3; -0.4; 1974;     3
     132;     4975;SC   ;CO     ;   3430;   0.8;  0.8; 1983;     8
     133;     1075;SC   ;CO     ;   1075;  -1.0; -1.0; 1972;    12
     133;     4289;SC   ;EV     ;   3214;   0.1;  0.0; 1981;    10
     133;     7422;SR   ;CO     ;   3133;  -1.2; -1.2; 1991;     5
     133;    12733;SC   ;EV     ;   5311;  -0.1; -0.1; 2008;     1
     134;      179;SC   ;EV     ;    179;  -0.2; -0.1; 1970;     7
     134;     4368;SR   ;EV     ;   4189;   0.2;  0.2; 1982;     4
     134;     8468;SC   ;EV     ;   4100;   0.1;  0.1; 1993;     9
     135;      188;SR   ;CO     ;    188;  -0.5; -0.5; 1970;     9
     135;     4050;SR   ;CO     ;   3862;  -1.0; -1.0; 1981;     6
     135;     6596;UR   ;EV     ;   2546;   0.2;  0.2; 1988;     7
     135;     6607;SC   ;EV     ;     11;  -0.1; -0.1; 1988;     7
     135;    13416;SR   ;CO     ;   6809;  -1.5; -1.5; 2007;     9
     136;     5067;SR   ;EV     ;   5067;   0.3;  0.2; 1988;     2
     136;     6482;SR   ;CO     ;   1415;   0.5;  0.5; 1992;     7
     136;     7356;SC   ;EV     ;    874;  -0.2; -0.2; 1995;     2
     136;     8747;SC   ;CO     ;   1391;   0.8;  0.8; 1999;     1
     137;      215;SC   ;EV     ;    215;  -0.3; -0.2; 1970;     8
     137;     1600;SC   ;EV     ;   1385;  -0.1;  0.0; 1974;     6
     138;       66;SC   ;CO     ;     66;   1.3;  1.2; 1970;     3
     138;     1767;SC   ;EV     ;   1701;  -0.1; -0.1; 1974;    11
     138;     3885;SC   ;CO     ;   2118;   1.5;  1.5; 1980;     8
     138;    11124;SC   ;CO     ;   7239;   1.2;  1.2; 2001;     4
     138;    12818;SC   ;EV     ;   1694;   0.1;  0.1; 2005;    12
     139;     1715;SR   ;CO     ;   1715;  -1.0; -1.0; 1974;     9
     140;     3928;SR   ;CO     ;   3928;   0.5;  0.5; 1980;    11
     140;     4620;UR   ;EV     ;    692;   0.4;  0.4; 1982;    11
     140;     6042;SC   ;EV     ;   1422;   0.1;  0.1; 1986;    11
     142;     4149;SC   ;EV     ;   4149;  -0.2; -0.1; 1983;     1
     142;     7748;SR   ;EV     ;   3599;   0.1;  0.1; 1993;     9
     142;     9992;SR   ;CO     ;   2244;  -0.5; -0.4; 2000;     2
     142;    13376;SR   ;CO     ;   3384;   0.7;  0.7; 2009;     9
     143;     6046;SC   ;EV     ;   6046;   0.1;  0.1; 1986;     9
     143;     8152;UR   ;CO     ;   2106;   0.5;  0.5; 1992;     8
     143;    14372;UR   ;CO     ;   6220;   0.5;  0.5; 2009;    12
     144;       56;SR   ;CO     ;     56;   0.5;  0.5; 1970;     2
     144;     2117;SR   ;CO     ;   2061;   0.3;  0.2; 1975;    10
     144;     5931;UR   ;CO     ;   3814;   0.1;  0.1; 1986;     3
     144;    10261;UR   ;CO     ;   4330;   0.1;  0.1; 1998;     2
     144;    11437;SC   ;EV     ;   1176;   0.1;  0.1; 2001;     4
     145;    11487;SR   ;EV     ;  11487;  -0.1; -0.1; 2005;     5
     145;    11635;SR   ;EV     ;    148;   0.1;  0.1; 2005;    10
     145;    12949;SC   ;CO     ;   1314;   1.0;  1.0; 2009;     5
     146;     8269;SC   ;EV     ;   8269;  -0.1;  0.0; 1993;     5
     147;     3090;SR   ;CO     ;   3090;   0.5;  0.5; 1978;    10
     147;     5879;SC   ;EV     ;   2789;   0.2;  0.1; 1987;     1
     147;     8518;SC   ;CO     ;   2639;   1.3;  1.3; 1994;     8
     147;    13678;SC   ;CO     ;   5160;   0.5;  0.5; 2009;    12
     149;     7808;SR   ;CO     ;   7808;  -0.4; -0.5; 1995;    11
     149;    12892;UR   ;CO     ;   5084;   0.1;  0.1; 2009;    12
     150;    12239;SC   ;EV     ;  12239;   0.1;  0.1; 2003;     8
     151;     9910;SC   ;EV     ;   9910;   0.1;  0.1; 1998;     7
     152;      373;UR   ;EV     ;    373;  -0.3; -0.2; 1971;     4
     152;     1552;SC   ;EV     ;   1179;  -0.2; -0.2; 1975;     5
     152;     3311;SR   ;EV     ;   1759;   0.4;  0.4; 1980;     3
     153;     4723;SC   ;EV     ;   4723;   0.1;  0.1; 1982;    12
     154;     1182;UR   ;CO     ;   1182;   0.1;  0.1; 1973;     4
     154;     7492;SC   ;EV     ;   6310;  -0.1; -0.1; 1991;     6
     155;     1766;SC   ;EV     ;   1766;  -0.2; -0.1; 1974;    11
     155;     4625;UR   ;EV     ;   2859;   0.1;  0.1; 1983;     5
     156;     2265;SR   ;EV     ;   2265;   0.4;  0.4; 1976;    12
     156;     5710;UR   ;EV     ;   3445;   0.1;  0.1; 1987;     7
     156;     7978;SR   ;EV     ;   2268;  -0.4; -0.5; 1993;    11
     156;    12780;SC   ;EV     ;   4802;   0.1;  0.1; 2008;     5
     157;     4107;SR   ;CO     ;   4107;  -0.5; -0.5; 1981;     5
     157;     5350;SR   ;CO     ;   1243;   1.2;  1.3; 1984;    10
     157;     9632;UR   ;EV     ;   4282;  -0.1; -0.1; 1996;     8
     158;     2977;UR   ;EV     ;   2977;  -0.4; -0.4; 1978;     5
     158;     9427;SC   ;EV     ;   6450;   0.1;  0.1; 1997;     4
     158;     9976;SC   ;EV     ;    549;   0.1;  0.1; 1998;    11
     158;    11108;SC   ;EV     ;   1132;   0.1;  0.1; 2002;     1
     159;     9966;SC   ;EV     ;   9966;  -0.1; -0.1; 2000;    11
     159;    11541;SC   ;EV     ;   1575;   0.1;  0.1; 2005;     8
     160;     1867;SC   ;EV     ;   1867;   0.1;  0.1; 1975;     5
     161;      982;SC   ;EV     ;    982;  -0.1; -0.1; 1972;     9
     161;     1546;SC   ;EV     ;    564;   0.1;  0.1; 1974;     3
     161;     4545;UR   ;EV     ;   2999;  -0.2; -0.2; 1982;     9
     161;     5867;SR   ;CO     ;   1322;  -0.3; -0.2; 1986;     8
     161;     5888;SR   ;CO     ;     21;   1.3;  1.2; 1986;     8
     161;     9203;SC   ;EV     ;   3315;   0.1;  0.1; 1996;     7
     162;     2317;SR   ;EV     ;   2317;  -0.5; -0.5; 1976;     7
     162;     3994;SC   ;EV     ;   1677;   0.1;  0.1; 1981;     2
     162;     4560;SC   ;EV     ;    566;   0.1;  0.1; 1982;    11
     162;     5114;SC   ;EV     ;    554;   0.1;  0.1; 1984;     9
     163;     2610;SR   ;CO     ;   2610;   0.2;  0.2; 1977;     4
     163;     4147;UR   ;EV     ;   1537;  -0.1; -0.1; 1981;     8
     164;     2154;SC   ;EV     ;   2154;   0.0; -0.1; 1975;    11
     164;     3780;SR   ;EV     ;   1626;  -0.8; -0.8; 1980;     5
     164;     6527;UR   ;CO     ;   2747;   0.1;  0.1; 1988;     1
     164;     7389;SR   ;EV     ;    862;   0.9;  0.9; 1990;     7
     165;      191;UR   ;EV     ;    191;   0.5;  0.5; 1970;     7
     165;     4915;UR   ;EV     ;   4724;   0.0;  0.1; 1983;     6
     165;     5577;SR   ;CO     ;    662;  -1.5; -1.5; 1985;     4
     165;     5994;SC   ;EV     ;    417;  -0.2; -0.2; 1986;     6
     166;     4257;SR   ;CO     ;   4257;   0.7;  0.7; 1981;    11
     166;    11505;UR   ;CO     ;   7248;   0.0;  0.1; 2002;     4
     166;    12638;SC   ;CO     ;   1133;  -0.5; -0.5; 2005;     6
     166;    14986;UR   ;CO     ;   2348;      ;     ; 2011;    12
     167;     1075;SR   ;EV     ;   1075;   0.1;  0.1; 1972;    12
     167;     8051;SC   ;CO     ;   6976;   1.0;  1.0; 1992;     5
     167;     8461;SR   ;EV     ;    410;  -0.1; -0.1; 1993;     6
     167;    10697;UR   ;EV     ;   2236;  -0.1; -0.1; 1999;     8
     167;    13570;SC   ;CO     ;   2873;   0.8;  0.8; 2008;     1
     167;    14954;UR   ;EV     ;   1384;      ;     ; 2011;    12
     168;       16;SC   ;CO     ;     16;   0.3;  0.3; 1970;     1
     168;      206;SC   ;CO     ;    190;   1.0;  1.0; 1970;     8
     168;     3826;SC   ;EV     ;   3620;  -0.1; -0.1; 1981;     5
     169;      916;SC   ;EV     ;    916;  -0.1;  0.0; 1974;     7
     169;     3941;UR   ;CO     ;   3025;   0.1;  0.0; 1983;     3
     169;    10246;UR   ;CO     ;   6305;   0.1;  0.1; 2001;     5
     170;     2960;SR   ;EV     ;   2960;   0.3;  0.3; 1978;     3
     170;     7955;UR   ;EV     ;   4995;  -0.3; -0.3; 1993;     6
     171;     5293;SC   ;CO     ;   5293;   1.3;  1.3; 1985;     9
     172;     1130;SR   ;CO     ;   1130;   1.0;  1.0; 1973;     4
     172;     1902;SC   ;EV     ;    772;  -0.2; -0.2; 1978;     4
     172;     3410;SC   ;EV     ;   1508;   0.1;  0.1; 1982;     8
     172;     6184;UR   ;EV     ;   2774;  -0.4; -0.4; 1990;    10
     173;     5721;SR   ;CO     ;   5721;   1.0;  1.0; 1988;     7
     173;     8180;SR   ;EV     ;   2459;   0.2;  0.2; 1997;     7
     175;    10801;SR   ;EV     ;  10801;   0.5;  0.5; 2001;     8
     176;     1318;SR   ;CO     ;   1318;   1.3;  1.2; 1973;     8
     176;     1807;SR   ;EV     ;    489;  -0.3; -0.2; 1974;    12
     176;     4011;UR   ;EV     ;   2204;  -0.1; -0.1; 1981;     1
     176;     5937;SC   ;CO     ;   1926;  -1.0; -1.0; 1986;     7
     176;     8976;SC   ;CO     ;   3039;  -0.2; -0.2; 1995;     3
     177;     5593;UR   ;EV     ;   5593;   0.4;  0.5; 1987;     2
     177;    13099;SR   ;CO     ;   7506;   1.0;  1.0; 2008;     1
     178;     9529;SC   ;EV     ;   9529;  -0.2; -0.2; 1996;     7
     179;      269;SR   ;EV     ;    269;   0.8;  0.8; 1970;    10
     179;     7005;SC   ;EV     ;   6736;   0.2;  0.2; 1994;     6
     179;     8910;UR   ;EV     ;   1905;   0.2;  0.2; 1999;    11
     179;    13215;UR   ;EV     ;   4305;      ;     ; 2011;    12
     180;      285;SR   ;EV     ;    285;   0.3;  0.3; 1970;    12
     181;     3514;SR   ;EV     ;   3514;   0.8;  0.8; 1979;     8
     181;    10032;UR   ;CO     ;   6518;   0.5;  0.5; 1997;     7
     181;    13599;UR   ;CO     ;   3567;      ;     ; 2011;    12
     182;    12016;SC   ;EV     ;  12016;   0.2;  0.2; 2004;     3
     183;     7473;SR   ;EV     ;   7473;   0.2;  0.2; 1990;     7
     183;     8135;SR   ;CO     ;    662;  -0.2; -0.2; 1992;     4
     183;     9616;SR   ;CO     ;   1481;  -1.3; -1.3; 1996;     5
     183;    12182;SC   ;CO     ;   2566;  -1.5; -1.5; 2007;     3
     184;     2467;SC   ;EV     ;   2467;   0.1;  0.1; 1976;    10
     184;    11291;SR   ;EV     ;   8824;   0.3;  0.3; 2001;    11
     185;      758;SR   ;EV     ;    758;   0.1;  0.1; 1972;     3
     185;     3933;SR   ;EV     ;   3175;  -0.2; -0.3; 1981;    12
     185;     4416;UR   ;EV     ;    483;  -0.1;  0.0; 1983;     5
     185;     4716;SC   ;EV     ;    300;   0.2;  0.2; 1984;     7
     185;     4776;SC   ;EV     ;     60;   0.1;  0.0; 1984;     9
     185;     8227;SR   ;EV     ;   3451;   0.1;  0.1; 1995;     4
     185;     9956;SC   ;EV     ;   1729;  -0.1; -0.1; 2000;     3
     185;    11484;SC   ;EV     ;   1528;   0.1;  0.1; 2004;    11
     186;      754;SC   ;EV     ;    754;   0.1;  0.1; 1972;     8
     186;     4349;SR   ;CO     ;   3595;   0.5;  0.5; 1984;    11
     186;     5609;UR   ;EV     ;   1260;  -0.2; -0.2; 1988;     6
     187;    11232;SR   ;EV     ;  11232;  -0.4; -0.4; 2007;     7
     188;     1890;SC   ;EV     ;   1890;  -0.1;  0.0; 1975;     4
     188;     7532;SC   ;EV     ;   5642;  -0.2; -0.2; 1991;     4
     189;     9456;SC   ;CO     ;   9456;   0.3;  0.2; 1996;     9
     189;    11274;SC   ;EV     ;   1818;   0.1;  0.1; 2001;    11
     189;    11964;SC   ;EV     ;    690;   0.1;  0.1; 2003;    11
     189;    13927;SR   ;EV     ;   1963;  -0.3; -0.3; 2009;     6
     190;     4684;SC   ;EV     ;   4684;  -0.1; -0.1; 1983;     5
     190;     5170;SR   ;EV     ;    486;   0.2;  0.2; 1985;     1
     190;     9364;SR   ;EV     ;   4194;  -0.1; -0.2; 1997;     2
     190;    11660;SC   ;EV     ;   2296;   0.1;  0.1; 2003;     9
     190;    12144;SC   ;EV     ;    484;  -0.2; -0.1; 2005;     2
     191;     4296;UR   ;CO     ;   4296;   0.5;  0.5; 1982;     6
     191;    11071;UR   ;CO     ;   6775;   0.5;  0.5; 2003;     2
     192;     3262;SC   ;EV     ;   3262;  -0.1; -0.1; 1978;    12
     193;     6441;SC   ;EV     ;   6441;  -0.2; -0.2; 1991;     9
     193;     8912;SC   ;EV     ;   2471;  -0.1; -0.1; 1998;     6
     193;    10875;UR   ;EV     ;   1963;  -0.2; -0.2; 2003;    11
     194;     4489;SR   ;EV     ;   4489;   0.1;  0.2; 1982;     6
     194;     6887;SR   ;EV     ;   2398;  -0.1; -0.2; 1989;     5
     194;     7172;SR   ;EV     ;    285;   0.1;  0.2; 1990;     3
     194;     8908;UR   ;EV     ;   1736;   0.2;  0.1; 1995;     1
     194;     9560;SR   ;CO     ;    652;   0.5;  0.5; 1996;    11
     194;    11258;SR   ;EV     ;   1698;  -0.1; -0.1; 2002;     4
     195;    12390;SC   ;EV     ;  12390;  -0.1; -0.1; 2006;     5
     196;      673;SC   ;CO     ;    673;  -1.2; -1.2; 1971;    11
     196;     5317;UR   ;CO     ;   4644;   0.1;  0.1; 1985;     2
     196;     8659;SC   ;CO     ;   3342;  -1.5; -1.5; 1994;     7
     196;     8842;SC   ;EV     ;    183;   0.3;  0.2; 1995;     8
     196;    12714;SC   ;CO     ;   3872;   0.5;  0.5; 2006;    10
     196;    13347;SC   ;CO     ;    633;   1.5;  1.5; 2008;     8
     197;    10883;SR   ;EV     ;  10883;   0.2;  0.2; 2000;     1
     197;    10965;UR   ;EV     ;     82;   0.6;  0.6; 2000;     4
     198;      159;SR   ;EV     ;    159;   0.3;  0.3; 1970;     6
     198;      770;SR   ;EV     ;    611;  -0.1; -0.1; 1972;     2
     198;     1416;SC   ;EV     ;    646;  -0.2; -0.2; 1973;    12
     198;     9618;SR   ;EV     ;   8202;   0.4;  0.4; 1997;     3
     199;     7870;SC   ;CO     ;   7870;   1.5;  1.5; 1992;     1
     199;    10254;UR   ;EV     ;   2384;   1.0;  1.0; 1999;     7
     199;    14544;UR   ;EV     ;   4290;      ;     ; 2011;    12
     200;     3989;UR   ;EV     ;   3989;   0.2;  0.2; 1981;     2
     200;     5913;SR   ;EV     ;   1924;  -0.1; -0.1; 1986;     8
     200;    10261;SC   ;EV     ;   4348;   0.1;  0.1; 2002;     4
     202;     3331;SR   ;EV     ;   3331;  -0.3; -0.3; 1979;     2
     202;     8595;UR   ;EV     ;   5264;  -0.2; -0.2; 1993;     7
     203;     6551;SR   ;CO     ;   6551;   1.1;  1.0; 1988;     4
     203;     9066;SC   ;CO     ;   2515;  -0.9; -0.9; 1995;     6
     205;     3223;SR   ;EV     ;   3223;   0.3;  0.2; 1980;     6
     205;     3710;SC   ;EV     ;    487;  -0.1;  0.0; 1981;    12
     205;     6354;SC   ;EV     ;   2644;   0.2;  0.1; 1990;     6
     205;     8592;SC   ;EV     ;   2238;   0.0;  0.1; 1998;     2
     205;    11324;SC   ;EV     ;   2732;   0.1;  0.0; 2008;     9
     205;    11728;SC   ;EV     ;    404;  -0.2; -0.1; 2009;    11
