 Station; Location; Type; Method; Length; MEANr; MEDr; Year; Month
     149;     8281;SR   ;EV     ;   5134;   0.3;  0.2; 1997;     1
     149;     9847;SC   ;EV     ;   1566;  -0.1; -0.1; 2003;     2
     149;    10194;SC   ;EV     ;    347;  -0.2; -0.1; 2004;     8
     151;     5698;SR   ;CO     ;   5698;   1.0;  1.0; 1985;    11
     152;      593;SR   ;EV     ;    593;  -0.1; -0.1; 1971;     8
     152;      787;SC   ;EV     ;    194;   0.1;  0.1; 1972;     2
     152;     9155;UR   ;CO     ;   8368;   0.1;  0.1; 1995;     1
     152;    15339;UR   ;CO     ;   6184;      ;     ; 2011;    12
     153;     3810;SC   ;EV     ;   3810;  -0.2; -0.1; 1982;     1
     153;     7875;UR   ;EV     ;   4065;  -0.4; -0.4; 1993;    10
