 Station; Location; Type; Method; Length; MEANr; MEDr; Year; Month
     144;      341;SC   ;EV     ;    341;   0.1;  0.0; 1970;    12
     144;     2881;SC   ;EV     ;   2540;   0.1;  0.1; 1977;    11
     144;     4589;SC   ;EV     ;   1708;  -0.1;  0.0; 1982;     7
     144;     7113;SC   ;EV     ;   2524;  -0.1; -0.1; 1989;     6
     144;    12830;SC   ;EV     ;   5717;   0.1;  0.1; 2005;     2
     145;     5922;SC   ;CO     ;   5922;   1.2;  1.2; 1989;    10
     146;      716;SR   ;CO     ;    716;   1.0;  1.0; 1972;     2
     146;     1905;SC   ;EV     ;   1189;  -0.2; -0.1; 1975;     5
     146;     2576;SR   ;CO     ;    671;  -0.2; -0.3; 1977;     3
     146;    10914;SC   ;EV     ;   8338;  -0.2; -0.1; 2001;     3
     146;    11209;SR   ;EV     ;    295;   0.1;  0.1; 2002;     1
     147;     3730;SC   ;EV     ;   3730;   0.1;  0.1; 1980;     9
     147;     6617;SR   ;EV     ;   2887;   0.1;  0.1; 1989;     2
     147;    13451;SC   ;CO     ;   6834;  -1.0; -1.0; 2009;     4
     148;     6583;SC   ;EV     ;   6583;   0.1;  0.1; 1988;     5
     148;    12628;SC   ;CO     ;   6045;  -1.0; -1.0; 2005;     8
     148;    13055;SR   ;CO     ;    427;   0.5;  0.5; 2006;    10
     150;      846;SR   ;CO     ;    846;   1.3;  1.3; 1972;     4
     150;     5753;SC   ;CO     ;   4907;   1.5;  1.5; 1985;    10
     151;      760;SR   ;EV     ;    760;   0.1;  0.1; 1972;     2
     151;     1424;SC   ;EV     ;    664;  -0.1;  0.0; 1973;    12
     151;     4610;SR   ;CO     ;   3186;  -0.8; -0.8; 1982;    10
     152;      524;SR   ;CO     ;    524;  -1.0; -1.0; 1971;     9
     152;      697;SR   ;EV     ;    173;   0.4;  0.4; 1972;     2
     152;     1184;SR   ;EV     ;    487;  -0.4; -0.4; 1974;     1
     152;     7313;SR   ;EV     ;   6129;   0.4;  0.4; 1991;     6
     153;     3259;SC   ;EV     ;   3259;   0.4;  0.2; 1978;    12
     153;     5606;SC   ;CO     ;   2347;  -0.5; -0.5; 1985;     5
     153;     9887;SC   ;EV     ;   4281;  -0.2; -0.1; 1997;     1
     153;    12630;SC   ;EV     ;   2743;  -0.3; -0.2; 2004;     8
     153;    12891;SC   ;EV     ;    261;  -0.1; -0.1; 2005;     4
     155;     5732;SR   ;EV     ;   5732;   0.2;  0.2; 1986;     6
     155;     7367;SR   ;CO     ;   1635;   1.5;  1.5; 1991;     1
     155;    13119;SC   ;EV     ;   5752;  -0.2; -0.2; 2007;     3
     156;      419;SR   ;EV     ;    419;   0.0; -0.2; 1971;     9
     156;     4329;SC   ;EV     ;   3910;  -0.1;  0.0; 1982;    12
     156;     7921;SC   ;EV     ;   3592;  -0.2; -0.2; 1993;     9
     157;     1227;SC   ;EV     ;   1227;   0.1;  0.1; 1973;     5
     157;    10962;SC   ;CO     ;   9735;  -1.5; -1.5; 2000;     4
     158;     3600;SR   ;CO     ;   3600;  -1.5; -1.5; 1980;     2
     158;     6231;SR   ;EV     ;   2631;   0.3;  0.4; 1987;     9
     158;    12522;SC   ;EV     ;   6291;  -0.1; -0.1; 2006;     3
     159;     6338;SR   ;CO     ;   6338;   0.8;  0.8; 1990;     4
     159;     8107;SR   ;EV     ;   1769;  -0.1; -0.1; 1995;     5
     159;     8266;SC   ;EV     ;    159;   0.2;  0.2; 1995;    11
     159;    10663;SR   ;EV     ;   2397;  -0.1; -0.1; 2003;     1
     160;     4502;SC   ;EV     ;   4502;   0.1;  0.0; 1983;     6
     160;     6549;SC   ;EV     ;   2047;  -0.3; -0.2; 1989;     3
     160;     7013;SC   ;CO     ;    464;   1.0;  0.9; 1990;     7
     160;    10018;SC   ;EV     ;   3005;  -0.2; -0.1; 1998;    12
     160;    13667;SR   ;EV     ;   3649;  -0.3; -0.3; 2009;    10
     161;     3535;SC   ;CO     ;   3535;   1.3;  1.2; 1979;    10
     161;     4590;SC   ;EV     ;   1055;   0.1;  0.1; 1982;    10
     161;    11144;SC   ;CO     ;   6554;   0.8;  0.7; 2002;     3
     161;    11264;SR   ;CO     ;    120;   0.8;  0.8; 2002;     8
     162;     7387;SC   ;EV     ;   7387;  -0.1;  0.0; 1992;     6
     162;    12466;SR   ;CO     ;   5079;   1.2;  1.2; 2007;    11
     163;     1112;SC   ;CO     ;   1112;  -0.5; -0.5; 1973;     1
     163;    12702;SC   ;CO     ;  11590;   1.3;  1.3; 2006;     9
     164;      287;SR   ;EV     ;    287;   1.2;  1.1; 1970;    10
     164;     2359;SC   ;CO     ;   2072;   1.3;  1.3; 1976;     6
     164;    11192;SC   ;EV     ;   8833;  -0.2; -0.2; 2001;     8
     165;     5451;SC   ;CO     ;   5451;  -0.5; -0.5; 1984;    12
     165;    12703;SC   ;EV     ;   7252;   0.1;  0.1; 2005;     2
     166;     5893;SR   ;CO     ;   5893;  -1.0; -1.0; 1986;     7
     166;     7116;SC   ;EV     ;   1223;  -0.2; -0.1; 1989;    12
     167;      742;SC   ;CO     ;    742;   1.0;  1.0; 1972;     1
     167;     8515;SC   ;EV     ;   7773;   0.2;  0.1; 1993;     8
     167;    10178;SR   ;EV     ;   1663;  -0.1; -0.1; 1998;     3
     167;    10213;SR   ;EV     ;     35;   0.1;  0.1; 1998;     4
     167;    12034;SR   ;CO     ;   1821;  -1.5; -1.5; 2003;     6
     169;    12884;SR   ;EV     ;  12884;  -0.4; -0.4; 2009;     9
     170;     2833;SR   ;EV     ;   2833;  -0.3; -0.3; 1977;    11
     170;     3817;SR   ;EV     ;    984;   0.3;  0.2; 1980;    11
     170;    13515;SR   ;CO     ;   9698;   1.3;  1.3; 2009;    12
     171;     2653;SR   ;CO     ;   2653;  -0.3; -0.2; 1977;     7
     171;     8809;SC   ;EV     ;   6156;   0.1;  0.1; 1997;     2
     172;     1385;SC   ;EV     ;   1385;  -0.1; -0.1; 1973;    12
     173;     5938;SR   ;CO     ;   5938;  -0.7; -0.8; 1989;     3
     173;    11171;SR   ;EV     ;   5233;   0.2;  0.2; 2007;     5
     174;    11999;SC   ;EV     ;  11999;  -0.2; -0.2; 2004;     5
     174;    13300;SC   ;CO     ;   1301;  -1.2; -1.2; 2008;     1
     175;       51;SC   ;CO     ;     51;  -0.3; -0.2; 1970;     2
     175;     2075;SR   ;EV     ;   2024;   0.5;  0.5; 1975;     9
     175;     4272;SC   ;EV     ;   2197;  -0.1; -0.1; 1981;     9
     175;    11247;SC   ;CO     ;   6975;   0.3;  0.3; 2002;    11
     176;     3527;SR   ;EV     ;   3527;  -0.3; -0.4; 1979;     9
     176;    13475;SC   ;EV     ;   9948;   0.1;  0.1; 2007;    11
     177;    10124;SR   ;CO     ;  10124;  -1.5; -1.5; 1999;    11
     177;    11840;SC   ;EV     ;   1716;   0.1;  0.1; 2004;     7
     177;    13228;SR   ;EV     ;   1388;   0.7;  0.7; 2008;     5
     178;     3757;SC   ;EV     ;   3757;  -0.1; -0.1; 1980;     5
     179;      134;SR   ;EV     ;    134;   1.0;  1.1; 1970;     6
     179;     9388;SR   ;CO     ;   9254;  -1.3; -1.3; 2001;     4
     179;    11061;SR   ;CO     ;   1673;  -1.0; -1.0; 2006;     1
     180;     1179;SC   ;EV     ;   1179;   0.1;  0.0; 1975;     3
     180;    10616;SR   ;CO     ;   9437;  -0.7; -0.7; 2002;     4
     181;      264;SR   ;EV     ;    264;   0.8;  0.8; 1970;     9
     181;     1720;SR   ;EV     ;   1456;  -0.7; -0.7; 1974;     9
     181;     2745;SC   ;EV     ;   1025;  -0.1; -0.1; 1977;     7
     181;     3528;SR   ;EV     ;    783;   0.8;  0.8; 1979;     8
     181;     5627;SR   ;EV     ;   2099;  -0.7; -0.7; 1985;     5
     181;     5735;SC   ;EV     ;    108;  -0.1; -0.1; 1985;     9
     181;     9868;SR   ;EV     ;   4133;   0.8;  0.8; 1997;     1
     183;     5973;SR   ;CO     ;   5973;  -1.0; -1.0; 1986;     5
     183;     8535;SR   ;EV     ;   2562;  -0.2; -0.2; 1993;     6
     183;    10207;SC   ;EV     ;   1672;  -0.1;  0.0; 1997;    12
     183;    11346;SC   ;CO     ;   1139;  -0.5; -0.5; 2004;     3
     183;    11511;SR   ;EV     ;    165;   0.2;  0.2; 2004;     8
     184;     4812;SR   ;EV     ;   4812;  -0.5; -0.5; 1983;     5
     184;     7047;SC   ;EV     ;   2235;   0.2;  0.2; 1989;    11
     184;    12198;SR   ;EV     ;   5151;   0.3;  0.3; 2004;     6
     186;      576;SR   ;EV     ;    576;   0.1;  0.1; 1972;     3
     186;     7351;SR   ;CO     ;   6775;  -0.3; -0.3; 1993;     6
     187;     9333;SR   ;CO     ;   9333;  -0.5; -0.5; 1999;     2
     187;     9908;SR   ;CO     ;    575;  -1.5; -1.5; 2001;     1
     187;    10372;SR   ;EV     ;    464;   0.4;  0.4; 2002;    12
     187;    11232;SR   ;EV     ;    860;  -0.4; -0.4; 2007;     7
     188;        8;SR   ;EV     ;      8;  -0.1; -0.1; 1970;     1
     188;     4032;SC   ;EV     ;   4024;  -0.2; -0.2; 1981;     7
     188;     4970;SR   ;EV     ;    938;   0.3;  0.3; 1984;     3
     188;     9400;SR   ;CO     ;   4430;  -1.2; -1.2; 1996;     8
     188;    12376;SC   ;CO     ;   2976;  -1.3; -1.3; 2005;     3
     189;      341;SC   ;EV     ;    341;   0.1;  0.1; 1970;    12
     189;     1180;SC   ;EV     ;    839;   0.1;  0.0; 1973;     3
     189;    10410;SR   ;EV     ;   9230;   0.3;  0.3; 1999;     6
     189;    12912;SR   ;EV     ;   2502;  -0.1; -0.2; 2006;     7
     189;    13962;SC   ;EV     ;   1050;  -0.1; -0.1; 2009;     7
     190;     4772;SR   ;EV     ;   4772;  -0.1; -0.1; 1983;     8
     190;    10684;SC   ;EV     ;   5912;  -0.1; -0.1; 2000;    12
     191;     1108;SC   ;EV     ;   1108;   0.2;  0.2; 1973;     4
     191;     4074;SR   ;EV     ;   2966;  -0.1; -0.1; 1981;    10
     191;     6734;SC   ;EV     ;   2660;   0.2;  0.2; 1990;    11
     191;     9449;SC   ;CO     ;   2715;   1.0;  1.0; 1998;     7
     191;    12919;SR   ;EV     ;   3470;  -0.1; -0.1; 2008;     3
     192;     5249;SC   ;EV     ;   5249;   0.1;  0.1; 1984;     6
     192;    13552;SC   ;CO     ;   8303;  -0.2; -0.2; 2009;     1
     193;     2994;SC   ;EV     ;   2994;   0.1;  0.2; 1982;     4
     193;    11786;SR   ;CO     ;   8792;  -0.3; -0.3; 2006;     5
     194;     6643;SC   ;CO     ;   6643;  -0.7; -0.7; 1988;     8
     195;     2205;SC   ;CO     ;   2205;  -1.0; -1.0; 1977;     1
     195;    11596;SR   ;EV     ;   9391;  -0.1; -0.1; 2004;     2
     196;     2116;SR   ;EV     ;   2116;   0.9;  0.9; 1976;     1
     197;      475;SC   ;CO     ;    475;   0.2;  0.2; 1971;     4
     197;     5169;SR   ;CO     ;   4694;   1.5;  1.5; 1984;     3
     197;    14187;SC   ;EV     ;   9018;   0.2;  0.2; 2009;     7
     198;     1187;SR   ;EV     ;   1187;   0.2;  0.2; 1973;     4
     198;     6863;SC   ;EV     ;   5676;   0.1;  0.1; 1989;     4
     199;     9369;SR   ;EV     ;   9369;   0.6;  0.4; 1996;    12
     199;     9664;SC   ;EV     ;    295;  -0.4; -0.2; 1997;    10
     199;    10528;SC   ;EV     ;    864;  -0.2; -0.2; 2000;     5
     200;     3876;SC   ;CO     ;   3876;  -1.5; -1.5; 1980;    10
     200;     7017;SC   ;EV     ;   3141;   0.1;  0.1; 1989;    12
     200;     9008;SC   ;EV     ;   1991;  -0.1; -0.1; 1998;    10
     201;     1821;SR   ;EV     ;   1821;  -0.2; -0.1; 1974;    12
     201;     5310;SC   ;EV     ;   3489;   0.1;  0.1; 1984;    12
     201;     8422;SC   ;EV     ;   3112;   0.0; -0.1; 1993;     8
     201;     8616;SR   ;CO     ;    194;  -1.6; -1.5; 1994;     2
     201;    11362;SC   ;EV     ;   2746;   0.1;  0.1; 2001;    11
     202;     5879;SR   ;EV     ;   5879;  -0.5; -0.5; 1986;     2
     202;    12648;SC   ;EV     ;   6769;   0.2;  0.2; 2004;     8
     203;      443;SC   ;CO     ;    443;  -0.5; -0.4; 1971;     3
     203;     5639;SR   ;EV     ;   5196;   0.0; -0.1; 1985;     8
     203;     6183;SR   ;CO     ;    544;   0.8;  0.8; 1987;     3
     205;      123;SC   ;EV     ;    123;  -0.1;  0.0; 1970;     6
     205;     1671;SC   ;EV     ;   1548;  -0.3; -0.2; 1975;     9
     205;     4835;SR   ;CO     ;   3164;  -1.0; -1.0; 1985;     9
     205;     5408;SR   ;CO     ;    573;  -1.5; -1.5; 1987;    11
     205;     7482;SC   ;EV     ;   2074;  -0.1; -0.1; 1993;    10
     206;     1787;SC   ;CO     ;   1787;   1.0;  1.0; 1974;    11
     206;     2577;SR   ;CO     ;    790;  -1.2; -1.2; 1977;     1
     207;     1349;SR   ;EV     ;   1349;   0.2;  0.1; 1974;     6
     207;     6578;SC   ;EV     ;   5229;  -0.1; -0.1; 1990;     1
     207;    10400;SR   ;EV     ;   3822;  -0.1; -0.1; 2001;    12
     207;    10580;SC   ;EV     ;    180;   0.1;  0.1; 2002;     8
     207;    11451;SR   ;CO     ;    871;  -0.8; -0.8; 2005;     7
